event_id,id,name,match_id,season,competition,team,player,outcome_id,outcome_name
988328c3-bce9-41d3-8f47-62527aaa8645,4,Duel,303473,2019/2020,La Liga,Sevilla,Sergio Reguilón Rodríguez,4,Won
846ece8b-deaf-4247-abc1-475b62a123e2,4,Duel,3773428,2020/2021,La Liga,Cádiz,Rafael Jiménez Jarque,14,Lost Out
04a06bbb-94c8-4408-b47b-4142021c512d,4,Duel,3773585,2020/2021,La Liga,Real Madrid,Vinícius José Paixão de Oliveira Júnior,,
a8ee5bb3-d2f1-4a23-a88e-c5abf9901909,4,Duel,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Alex Rae,,
983caf5b-ac1c-4610-a1a9-104b440915b0,4,Duel,3749642,2003/2004,Premier League,Charlton Athletic,Carlton Cole Okirie,,
4119c9d7-96db-45b5-b0f1-6f8cef9dc49e,4,Duel,3773547,2020/2021,La Liga,Osasuna,Ignacio Vidal Miralles,14,Lost Out
aa47a016-dc4f-4d41-b219-72d0bd87c4c7,4,Duel,3749274,2003/2004,Premier League,Portsmouth,Richard Hughes,16,Success In Play
38f677a2-8e9f-4536-b07b-456c59381fad,4,Duel,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Colin Cameron,16,Success In Play
033a6721-fffb-4859-8ddb-d695293bebb8,4,Duel,303610,2019/2020,La Liga,Granada,Álvaro Vadillo Cifuentes,,
4bfd0b80-74c0-41f1-80d1-3a54f53f34e8,4,Duel,3749448,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,,
c16923f0-0419-4b06-9ff9-5eca315140fa,4,Duel,3749276,2003/2004,Premier League,Arsenal,Thierry Henry,,
bb9bf687-343c-4ca6-bc98-793904dfb26e,4,Duel,3773386,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,,
df612b67-d641-42c5-8067-fb4f71b3d13b,4,Duel,3749631,2003/2004,Premier League,Southampton,Rory Delap,16,Success In Play
8f0fa824-39e3-4c35-975f-8478b0d5946b,4,Duel,3749454,2003/2004,Premier League,Manchester City,David Sommeil,16,Success In Play
10f56423-01fa-48e2-bfbd-a95e90166694,4,Duel,3749274,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,,
e12609ea-8424-479d-962b-1839cd0e2e8f,4,Duel,303473,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,16,Success In Play
245f7eaf-2080-4c98-a1b9-2fecb2a34c48,4,Duel,3749192,2003/2004,Premier League,Arsenal,Ashley Cole,14,Lost Out
a0038079-e4f7-43b6-8c30-b09c1d91ea06,4,Duel,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Ioan Viorel Ganea,16,Success In Play
8d6e261e-359a-4633-9c8a-02baf286aa7e,4,Duel,3749358,2003/2004,Premier League,Middlesbrough,Szilárd Németh,,
