event_id,id,name,match_id,season,competition,team,player,defensive,advantage,penalty
db46f96c-528b-4baa-b4df-7215a06e5685,21,Foul Won,3749196,2003/2004,Premier League,Tottenham Hotspur,Ledley King,False,False,False
667af0ed-3234-42d0-98cf-77f5d3f06442,21,Foul Won,3749403,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False,False
03dc2e25-c130-41c9-8141-83baed7c417a,21,Foul Won,3773523,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen,False,False,False
32fe23fd-9b36-45a3-9235-d977f89d6559,21,Foul Won,3773625,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
44f803e5-da48-494c-8505-9869ba7ab70b,21,Foul Won,3773415,2020/2021,La Liga,Cádiz,Alejandro Fernández Iglesias,False,False,False
ad7ec565-2a96-4cf2-9aa8-792f9a4cb16d,21,Foul Won,3773552,2020/2021,La Liga,Huesca,Javier Galán Gil,False,False,False
1555dfe6-3afe-4716-8736-8bb39ef65e3b,21,Foul Won,303731,2019/2020,La Liga,Barcelona,Clément Lenglet,False,False,False
52cb4010-164c-4142-9561-f8dca94db646,21,Foul Won,16306,2018/2019,La Liga,Getafe,Nemanja Maksimović,False,False,False
a62c4e3b-ad19-4fd6-84ed-ad2d30b01602,21,Foul Won,303548,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
28808406-6e2d-4326-a5ec-5f19b1ab040f,21,Foul Won,15986,2018/2019,La Liga,Girona,Alejandro Granell Nogué,False,True,False
aa12b72e-5268-4fc4-8aaf-ddbd8f02bc9a,21,Foul Won,16196,2018/2019,La Liga,Real Madrid,Raphaël Varane,True,False,False
9208394e-b7bf-4816-a716-31439610ede5,21,Foul Won,3749528,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,True,False,False
f285fb8d-559e-4c76-ad5c-d5b6d6e38664,21,Foul Won,16073,2018/2019,La Liga,Atlético Madrid,Antoine Griezmann,False,False,False
10ee5bb6-6887-4cac-8630-6386fcf9892d,21,Foul Won,16056,2018/2019,La Liga,Real Betis,Lorenzo Jesús Morón García,False,False,False
1f89a048-94f2-4768-91fc-366fde962f23,21,Foul Won,303516,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
3b81bd46-7a64-4ec1-abe7-982c1d4d656f,21,Foul Won,16182,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False,True
99b707fb-cc69-4764-9bd2-7b239d2b067c,21,Foul Won,3749296,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False,False
abe4b7a2-3a4d-4c65-88ec-42a6d9013981,21,Foul Won,3749403,2003/2004,Premier League,Bolton Wanderers,Stylianos Giannakopoulos,False,False,False
ecb056f6-7572-4abb-8614-89b483098dda,21,Foul Won,303451,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
5bf92bab-8604-48ae-879d-d495d4cfc134,21,Foul Won,16120,2018/2019,La Liga,Barcelona,Clément Lenglet,True,False,False
2405feab-c730-44ac-94a8-3c162b4b011c,21,Foul Won,3749246,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,False,False
a05a9f1c-a9b6-46fa-88c8-f5d68382203d,21,Foul Won,303664,2019/2020,La Liga,Barcelona,Ivan Rakitić,True,False,False
4347d738-a25c-4eb8-b360-94d65c7eabac,21,Foul Won,16029,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False,False
cfa791fe-fc1c-45a7-a1b9-675e893d957d,21,Foul Won,303596,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
6762e60c-8e5f-4e97-bba2-5268e7fc54c3,21,Foul Won,3773369,2020/2021,La Liga,Huesca,Javier Galán Gil,False,False,False
206cdfcb-60fa-47e3-9a24-44146591cd2c,21,Foul Won,3773660,2020/2021,La Liga,Levante UD,Daniel Gómez Alcón,True,False,False
6702bd8e-3840-436d-9e6d-bcb0b9eb81a6,21,Foul Won,3773586,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
566c2dc9-1598-40d4-acdc-9c27a3f9c3b8,21,Foul Won,303516,2019/2020,La Liga,Celta Vigo,Jorge Sáenz de Miera Colmeiro,True,False,False
d4007501-5a7d-4a64-995d-407ac35624a9,21,Foul Won,3749196,2003/2004,Premier League,Arsenal,Nwankwo Christian Kanu,False,False,False
bfa44e71-3207-4402-9573-1f00ff7fc711,21,Foul Won,3749253,2003/2004,Premier League,Liverpool,El-Hadji Ousseynou Diouf,False,False,False
2eea33af-0558-44df-9b95-77b373eb7c5e,21,Foul Won,3773695,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,False,False,False
39fc31bd-789d-473d-b8a4-c0cf983607b8,21,Foul Won,3773466,2020/2021,La Liga,Celta Vigo,Denis Suárez Fernández,False,False,False
8bedb388-a141-4b44-8d4e-848f3be5498e,21,Foul Won,303731,2019/2020,La Liga,Barcelona,Ivan Rakitić,False,False,False
f6d0eed4-d567-4455-a3cc-7d2a81c38c57,21,Foul Won,3749310,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,True,False
5933e3c4-7000-49c2-88b0-b5e2c4332644,21,Foul Won,3764661,2020/2021,La Liga,Athletic Club,Raúl García Escudero,False,False,False
e288b6d0-f461-45db-82ee-c1ccf70ca7e3,21,Foul Won,3749526,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,True,False
60042d92-ea90-4d97-9738-01b74a58a714,21,Foul Won,303725,2019/2020,La Liga,Barcelona,Anssumane Fati,False,False,False
02541db0-780a-4b8f-b2d8-9984ec658492,21,Foul Won,3773497,2020/2021,La Liga,Real Madrid,Ferland Mendy,False,False,False
6a0d5fbb-140d-4bb4-8c96-9062e9dc3c97,21,Foul Won,3773625,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,True,False
ea670603-3a71-409e-b7c3-5188587f2bf2,21,Foul Won,3749196,2003/2004,Premier League,Tottenham Hotspur,Mauricio Taricco,False,False,False
66534491-e86c-4bcf-b537-32ec4c1b5bf1,21,Foul Won,3773372,2020/2021,La Liga,Atlético Madrid,Luis Alberto Suárez Díaz,True,False,False
ae8a8e04-6091-457f-80e2-a2fa71351bc4,21,Foul Won,16190,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False,False
4b7ababe-93a2-4b11-9c46-18cd361c5c6e,21,Foul Won,3749358,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,False,False
6fe441bd-883a-41e3-9819-395c49457dbc,21,Foul Won,3749434,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,True,False,False
0b0e85c5-9271-490a-a9eb-3873fcafa29b,21,Foul Won,16289,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False,False
b400f389-22b8-43c3-868b-a2531376e428,21,Foul Won,3773415,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,False,False
2485b441-9ab7-4032-aec7-1bd9d2b76996,21,Foul Won,303666,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False,False
457ea73f-7b13-4e24-bf0a-583fc807d394,21,Foul Won,3749233,2003/2004,Premier League,Manchester City,Shaun Wright-Phillips,False,False,False
46567f28-4b0b-44ce-a2e6-e3ed520ce917,21,Foul Won,3773523,2020/2021,La Liga,Real Sociedad,Ander Guevara Lajo,True,False,False
0728ff4e-bce2-4e34-92ab-9c8618460564,21,Foul Won,3749590,2003/2004,Premier League,Arsenal,Jérémie Aliadière,False,True,False
6ee65309-bf16-4099-b87b-4227145dcb0e,21,Foul Won,303487,2019/2020,La Liga,Celta Vigo,Brais Méndez Portela,False,False,False
6874843b-27f1-49c7-b13e-13dfb4191944,21,Foul Won,303696,2019/2020,La Liga,Atlético Madrid,Saúl Ñíguez Esclapez,False,True,False
67318223-3217-481d-8d69-d2443110290a,21,Foul Won,303696,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,False,False
2907190a-ded7-445e-b985-cfcea73415e3,21,Foul Won,16275,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,True,False,False
ffb00148-e0c1-4900-9e0a-140d8a29a2fd,21,Foul Won,3764440,2020/2021,La Liga,Barcelona,Óscar Mingueza García,False,False,False
d0c24cc8-3209-4321-8f91-5b4ebf4f5192,21,Foul Won,303524,2019/2020,La Liga,Atlético Madrid,Jorge Resurrección Merodio,False,False,False
c41a1060-51e1-4ddf-8686-7c468933b11d,21,Foul Won,3773372,2020/2021,La Liga,Barcelona,Frenkie de Jong,True,False,False
86b4d417-b9d7-44bb-b825-2a9234088d8b,21,Foul Won,3749196,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,False,False
d4e946d4-2c76-4dd5-adde-d80dcd7319ab,21,Foul Won,15986,2018/2019,La Liga,Girona,Pere Pons Riera,True,False,False
6373520d-3cfa-4fab-9b28-81ea452253d7,21,Foul Won,303421,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False,False
fd3707c8-73f9-46b8-90c5-2b16dd60b168,21,Foul Won,3749079,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,True,False,False
20829d86-6cae-4d05-b084-32a1c57d8c7e,21,Foul Won,3749434,2003/2004,Premier League,Birmingham City,Mikael Forssell,False,False,False
0e751574-ab32-4b65-8c75-83df85cbeac0,21,Foul Won,3773552,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,False,False,False
828ddabe-cfc5-479a-af43-a310dfa70e80,21,Foul Won,303516,2019/2020,La Liga,Celta Vigo,Rafael Alcântara do Nascimento,False,False,False
f83546ac-6214-4b54-aec8-cda66cf84d03,21,Foul Won,303715,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti,False,False,False
a59e312e-9e15-4517-9b25-038f56ca3647,21,Foul Won,3764661,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,True,False
e75fbee2-b189-4a4c-b011-77415753ebab,21,Foul Won,16157,2018/2019,La Liga,Valencia,Santiago Mina Lorenzo,False,False,False
1fadf02d-6268-4ed1-a8e4-284b43c148ba,21,Foul Won,3749253,2003/2004,Premier League,Liverpool,Steve Finnan,True,False,False
077173f7-09fc-4ee2-b4c7-1d027bbc4258,21,Foul Won,303600,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
a6fa04b2-2786-4724-b89c-311bc8f83fb6,21,Foul Won,16289,2018/2019,La Liga,Levante UD,Jorge Andújar Moreno,False,False,False
5ceed234-4fc9-4fdb-9aab-80cbbe27882a,21,Foul Won,303470,2019/2020,La Liga,Real Madrid,Lucas Vázquez Iglesias,False,False,False
87fd8470-a553-4c10-8138-06db5cdb24ad,21,Foul Won,3749642,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,False,False
cec1d915-22f7-4fd7-810c-657aa1fe299d,21,Foul Won,3749108,2003/2004,Premier League,Arsenal,Thierry Henry,False,False,False
fa537726-4711-40ce-9a40-4235fd554f10,21,Foul Won,16248,2018/2019,La Liga,Atlético Madrid,Jorge Resurrección Merodio,False,False,False
69e176bb-c172-48cb-8b90-b92e04fae028,21,Foul Won,3773547,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames,False,False,False
bd76f676-8f6d-4f54-a22d-6b59baec9b52,21,Foul Won,303377,2019/2020,La Liga,Barcelona,Anssumane Fati,False,False,False
cf30a859-4225-4bac-a0b9-0a429cd686a3,21,Foul Won,3749642,2003/2004,Premier League,Charlton Athletic,Matt Holland,False,True,False
0ad0b635-c008-4a11-89ac-e113fc484a17,21,Foul Won,3773672,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,True,False,False
f3b46eb5-ddf7-4375-9809-936c9001ce3d,21,Foul Won,3749310,2003/2004,Premier League,Southampton,Fitz Hall,True,False,False
cacf37d4-881f-40b2-8dd3-0220566de8b9,21,Foul Won,3773372,2020/2021,La Liga,Barcelona,Sergino Dest,True,True,False
446d27e8-2b01-4e8a-b863-4b00a67c6be4,21,Foul Won,3773387,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,True,False
5fe9d6f2-3f9a-4e35-9c9e-7794d54a64dc,21,Foul Won,3749358,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,False
89720677-1a79-4b2a-9abb-50ef24eefff5,21,Foul Won,15956,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,True,False,False
9ed7ecdc-1d32-48c9-a773-ffecd29b4e87,21,Foul Won,303421,2019/2020,La Liga,Deportivo Alavés,Lucas Pérez Martínez,True,False,False
8cded592-3f8f-4e15-a5f1-423aeb167a46,21,Foul Won,3749358,2003/2004,Premier League,Middlesbrough,Szilárd Németh,False,False,False
10f85fff-1f7d-4a30-ae9f-508a935465e9,21,Foul Won,3749360,2003/2004,Premier League,Blackburn Rovers,Tugay Kerimoğlu,False,False,False
d5768d75-f82d-478c-aa58-4acef515555a,21,Foul Won,3773656,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,False,False
26136313-dc91-4381-a0d2-120fb2ebb78f,21,Foul Won,15956,2018/2019,La Liga,Barcelona,Ousmane Dembélé,False,False,False
b470a961-1290-4c0e-8a5b-dace50e60294,21,Foul Won,3773571,2020/2021,La Liga,Real Valladolid,Óscar Plano Pedreño,False,False,False
daf59108-cf89-4d77-a096-a52dfdaeacb5,21,Foul Won,3749493,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False,False
d6ac62f2-2cd5-416b-b393-ab2f400115c9,21,Foul Won,303664,2019/2020,La Liga,Real Sociedad,Mikel Oyarzabal Ugarte,True,False,False
d1637036-1968-413f-a20c-3db6b8d7f3a5,21,Foul Won,303715,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,True,True,False
13fecb5c-5996-4e17-af6b-f1c2cde96d35,21,Foul Won,303487,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames,False,False,False
03e6d1aa-d7a0-48a3-90ad-2140352b0533,21,Foul Won,3773587,2020/2021,La Liga,Barcelona,Ricard Puig Martí,True,False,False
c45e24a9-7768-46c7-944f-ee3dfd03f249,21,Foul Won,3773457,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma,False,False,False
b079d03d-ac5d-412f-911b-ef58ee878f10,21,Foul Won,16240,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,True,False
f78b173f-d003-4ffb-ad2c-1a5bf836e1e0,21,Foul Won,3749448,2003/2004,Premier League,Liverpool,Sami Hyypiä,True,False,False
e25820cf-5bc1-46c0-8f39-55311196c2cc,21,Foul Won,3749603,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón,False,False,False
9fd4e4fc-876b-4dfc-b6d6-bed92d0c80e8,21,Foul Won,16265,2018/2019,La Liga,Real Sociedad,Aritz Elustondo Irribaria,True,False,False
2fa6c64e-d872-4727-8ee3-9ce2dadc409d,21,Foul Won,3773586,2020/2021,La Liga,Granada,Dimitri Foulquier,False,False,False
9eaea4fb-f6da-4044-90e3-3c10663071ee,21,Foul Won,303473,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False,False
bf71d02c-d919-45b8-b68e-053539e5f0e0,21,Foul Won,3773587,2020/2021,La Liga,Getafe,Juan Camilo Hernández Suárez,True,False,False
7e6efd7d-ebc1-4d7c-b223-ae3267287bac,21,Foul Won,3773695,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma,True,False,False
883862cf-231b-4f28-871d-83c3f157dcb4,21,Foul Won,16109,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False,False
1d920187-5353-4a87-9741-a1967b7081d6,21,Foul Won,3749296,2003/2004,Premier League,Arsenal,Kolo Habib Touré,True,False,False
f5346548-6882-4bac-b3e3-37116a98a062,21,Foul Won,3773625,2020/2021,La Liga,Barcelona,Sergino Dest,False,False,False
b4994bc7-8e9d-45b7-a536-7446c85bfe82,21,Foul Won,16275,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,True,False
c12144d0-186d-4255-acfd-0a867f650f96,21,Foul Won,3749108,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False,False
ddb90de1-7bfc-4be8-a2fa-65c42e3a14ba,21,Foul Won,3773403,2020/2021,La Liga,Barcelona,Óscar Mingueza García,False,False,False
de349d34-89f6-4b6b-a75f-3ab853f45a75,21,Foul Won,3749448,2003/2004,Premier League,Liverpool,Dietmar Hamann,False,False,False
78b22498-045b-4dc1-9a60-96278c699c5b,21,Foul Won,16010,2018/2019,La Liga,Barcelona,Clément Lenglet,True,False,False
52f9db68-3963-421e-aa54-e7f418565a56,21,Foul Won,3749603,2003/2004,Premier League,Arsenal,Patrick Vieira,True,False,False
72b319f3-0ee6-420f-8a89-101c7c301f64,21,Foul Won,3773665,2020/2021,La Liga,Osasuna,Roberto Torres Morales,False,False,False
0bddefc3-972f-41d3-a5e5-ed85fc988f1e,21,Foul Won,303430,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,True,True,False
6dddb1f6-bfd6-4f4a-92f3-96cc9e8be68c,21,Foul Won,16306,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
db7f9884-3dfb-40fd-b9de-a8265ece4b46,21,Foul Won,3749253,2003/2004,Premier League,Liverpool,El-Hadji Ousseynou Diouf,False,False,False
f04e2fa8-828c-44a9-b084-ab29133515fc,21,Foul Won,3749448,2003/2004,Premier League,Liverpool,Milan Baroš,False,False,False
c267449a-d38d-40a5-b5b6-994439ddea9b,21,Foul Won,3749108,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,False,False
aed5e329-90c6-4757-b2a1-d5e5712d2a9f,21,Foul Won,303615,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,False,True,False
e7f4bc9b-171b-4bb4-96fb-02ed5bbe0e6d,21,Foul Won,16120,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,False,False,False
9ddba045-2edf-4673-bd51-f1d81fd8a5da,21,Foul Won,16306,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,True,False,False
5aab0e3a-4497-4c2d-b59b-29354ccd44fa,21,Foul Won,303479,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
5951514e-263a-4b7d-aec8-6b694abb9469,21,Foul Won,3773625,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
2a733280-a534-40b0-b091-b64331734e0b,21,Foul Won,303524,2019/2020,La Liga,Barcelona,Ivan Rakitić,False,False,False
42217c45-f7ea-4f44-a163-552b42f092b0,21,Foul Won,3749462,2003/2004,Premier League,Birmingham City,David Dunn,False,False,False
42cb9e5b-1f60-40cf-a0cd-c9e99d7077d6,21,Foul Won,303470,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,False,False,False
6c480464-9824-4625-aba9-870626b4b52e,21,Foul Won,3773369,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
9ded7f7f-f224-449f-9352-03161820fe39,21,Foul Won,16182,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,True
01f7068a-595c-4eca-82fb-52e88a9e188e,21,Foul Won,303680,2019/2020,La Liga,Barcelona,Ricard Puig Martí,False,False,False
472333f9-9b5f-4f65-a5f6-e10285968d6d,21,Foul Won,16215,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False,False
63988d91-8169-4108-b475-86d5442b58c5,21,Foul Won,303700,2019/2020,La Liga,Eibar,Fabián Ariel Orellana Valenzuela,False,False,False
38779e4b-0f4d-4517-9848-aa3e6655e863,21,Foul Won,16275,2018/2019,La Liga,Deportivo Alavés,Borja González Tomás,False,False,False
1aad14b7-f29b-4d64-8b54-ca71d7e990dd,21,Foul Won,3749274,2003/2004,Premier League,Portsmouth,Amdy Moustapha Faye,False,False,False
1ea36568-fca0-4abb-97b9-9fe0f03ba406,21,Foul Won,3773526,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames,True,False,False
4e6789e3-45d6-4f36-9370-4d0dd6bd3d5a,21,Foul Won,16275,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False,False
358a1b11-0fcd-4ba2-bd78-fe23b464ce0e,21,Foul Won,16010,2018/2019,La Liga,Barcelona,Ousmane Dembélé,False,False,False
ec105e7e-e7c3-4e50-b711-bbd04e0dec38,21,Foul Won,3749192,2003/2004,Premier League,Arsenal,Dennis Bergkamp,False,False,False
c87e78ce-90bf-477b-9410-13f6555526af,21,Foul Won,3749233,2003/2004,Premier League,Arsenal,Thierry Henry,True,True,False
5f255f78-3f85-487d-9b45-eaec56dd86db,21,Foul Won,3773571,2020/2021,La Liga,Barcelona,Miralem Pjanić,False,False,False
9c3b41b4-4a75-4799-895f-909c83f1b7cf,21,Foul Won,303487,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,False,False,False
994bd2de-8048-4a96-830b-2e3f6e1a4c23,21,Foul Won,3773474,2020/2021,La Liga,Real Valladolid,Kenan Kodro,False,False,False
7056caa7-d68e-432b-a9ce-303c0ce4cb3c,21,Foul Won,3749246,2003/2004,Premier League,Manchester United,Roy Carroll,True,False,False
35a926b5-78fe-4f53-8289-f9bdb2e51443,21,Foul Won,16205,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
a4277d1c-d4d9-43b2-b139-cf80a8a3d225,21,Foul Won,303615,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
2b8dccaf-b164-406e-94e8-d52086632945,21,Foul Won,303666,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False,False
347cbbe9-82a4-48b6-bb28-be001450596d,21,Foul Won,16086,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
2c71ea18-495c-4ef2-aff8-56dc44d08352,21,Foul Won,303548,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,True,False,False
89031fe4-0db2-4bd8-b329-dd96bc79444a,21,Foul Won,16079,2018/2019,La Liga,Villarreal,Santiago Cáseres,False,False,False
1e9833c6-85ac-4ee8-a253-540137d4665e,21,Foul Won,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Alex Rae,False,False,False
75ea91ac-c02c-4bc3-a76e-a4478d695a54,21,Foul Won,3773631,2020/2021,La Liga,Barcelona,Clément Lenglet,False,False,False
8ac10443-e15d-49d5-bf24-f9e983926d9f,21,Foul Won,3773526,2020/2021,La Liga,Deportivo Alavés,Deyverson Brum Silva Acosta,False,False,False
b08eab30-d34c-448b-a05e-7388d124f439,21,Foul Won,303700,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti,True,False,False
50d43611-b111-4c26-ad26-9ceb1f516966,21,Foul Won,3749108,2003/2004,Premier League,Aston Villa,Gareth Barry,False,False,False
7ae58980-38dd-4304-9684-98256d135fb2,21,Foul Won,3749603,2003/2004,Premier League,Arsenal,Thierry Henry,False,False,False
9bec8c4b-b7bb-494c-b0e4-59d1b89c2b67,21,Foul Won,16109,2018/2019,La Liga,Barcelona,Ivan Rakitić,True,False,False
b0f02714-ba9d-4289-8861-07869416d9ed,21,Foul Won,16010,2018/2019,La Liga,Athletic Club,Daniel García Carrillo,True,False,False
839f835e-c8fc-4575-b56a-cbd3fd748736,21,Foul Won,303473,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
44bf5ed3-3c09-42cf-9479-53aee84c94fc,21,Foul Won,16136,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
cff02362-e8e0-49a1-9ce0-1ab723b96f7b,21,Foul Won,303524,2019/2020,La Liga,Atlético Madrid,Jan Oblak,False,False,False
97765cc3-3904-45b1-aec1-275ddb7002ef,21,Foul Won,3749590,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,True,False,False
587d1aa3-6b3a-4709-a59b-8402fbdb08c9,21,Foul Won,3749552,2003/2004,Premier League,Manchester United,Ruud van Nistelrooy,False,False,False
ba602928-25c9-444c-b5d9-f719aa0f1290,21,Foul Won,3773403,2020/2021,La Liga,Athletic Club,Iker Muniain Goñi,True,False,False
92905f0d-be94-4a13-ac2a-fd65deafad25,21,Foul Won,3749360,2003/2004,Premier League,Blackburn Rovers,Dwight Yorke,True,False,False
0df1ea4b-1e54-4426-aba7-7706affe9ac2,21,Foul Won,3749276,2003/2004,Premier League,Arsenal,Dennis Bergkamp,False,False,False
a76d2bc5-570e-4cff-a7f6-1375e3e30f40,21,Foul Won,3773474,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False,False
b4d3b360-ddea-4d68-8e6b-2e9d2fe620d9,21,Foul Won,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Alex Rae,False,False,False
4d2693ae-4907-4e63-bc76-a7fd4547079d,21,Foul Won,303493,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,False,False,False
e19ba69a-3e34-4a34-b076-f0bcfbc5f94d,21,Foul Won,303666,2019/2020,La Liga,Granada,Ramon Olamilekan Azeez,False,False,False
9123ac45-a23c-4b66-916e-66a8506ac178,21,Foul Won,3749493,2003/2004,Premier League,Arsenal,Martin Keown,False,False,False
ffae1b24-1f8d-4e2c-9999-69ecdf6d4657,21,Foul Won,3773369,2020/2021,La Liga,Barcelona,Óscar Mingueza García,False,False,False
0f036b84-5ed7-42f2-8ff4-69575209c3a0,21,Foul Won,303548,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
5a4e23d8-bad8-407d-b3c3-9a363da9ff5a,21,Foul Won,3773386,2020/2021,La Liga,Barcelona,Antoine Griezmann,False,False,False
7b195fe1-717a-4b96-b445-dfaed15424b3,21,Foul Won,303377,2019/2020,La Liga,Barcelona,Anssumane Fati,False,False,False
8019ad4d-d805-4a31-a715-6cf082fdd69d,21,Foul Won,303504,2019/2020,La Liga,Levante UD,Borja Mayoral Moya,False,False,False
d17918cc-4d6c-4953-b9f9-6a96df9c24a4,21,Foul Won,303493,2019/2020,La Liga,Athletic Club,Daniel García Carrillo,False,False,False
4596dff3-5b52-49a8-8d78-881dd4c8b3eb,21,Foul Won,3773403,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False,False
cf54a7fd-9e8b-4cc2-9784-22baa9451534,21,Foul Won,3773672,2020/2021,La Liga,Sevilla,Munir El Haddadi Mohamed,False,False,False
ca368e5b-084e-49d3-917d-d646b5fa445b,21,Foul Won,3749493,2003/2004,Premier League,Arsenal,Ray Parlour,True,False,False
44ca638d-2075-4cac-9d85-c3a04737f94b,21,Foul Won,3773597,2020/2021,La Liga,Real Sociedad,Cristian Portugués Manzanera,False,False,False
c17831b6-f7f1-4cbb-9965-ba0b86600e0a,21,Foul Won,303666,2019/2020,La Liga,Granada,Ramon Olamilekan Azeez,True,False,False
866629ca-0e2b-4909-81d7-9caed1e82953,21,Foul Won,16109,2018/2019,La Liga,Celta Vigo,Stanislav Lobotka,False,False,False
7ef4213e-671a-40b8-bf97-c3af97e95603,21,Foul Won,3749358,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False,False
f44dd96d-91f5-4ae5-a53f-a903cb89893e,21,Foul Won,3749522,2003/2004,Premier League,Arsenal,Ray Parlour,True,False,False
b35b9bde-a9e2-40ed-a0c5-b6aa0c421b75,21,Foul Won,3773672,2020/2021,La Liga,Sevilla,Diego Carlos Santos Silva,True,False,False
20d8cf84-f46e-446e-8ec3-f165918e8437,21,Foul Won,15978,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False,False
c8804649-7f76-4182-b405-940641bab0a2,21,Foul Won,303524,2019/2020,La Liga,Atlético Madrid,Ángel Martín Correa,True,False,False
