event_id,id,name,match_id,season,competition,team,player,pos_id,pos_name,technique_id,technique_name,body_id,body_name,outcome_id,outcome_name
155a8ecd-f5b0-4172-9519-885fad82afe8,23,Goal Keeper,3749431,2003/2004,Premier League,Arsenal,Jens Lehmann,43,Prone,,,,,,
841d7be0-d651-4aa7-bf08-cd89de07ad2a,23,Goal Keeper,16056,2018/2019,La Liga,Real Betis,Pau López Sabata,44,Set,,,,,,
67cb01e9-f718-4458-8aac-3f40441e6f57,23,Goal Keeper,16131,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
5af25e29-63ed-49a1-a1ec-137eb28a6b19,23,Goal Keeper,303652,2019/2020,La Liga,Barcelona,Norberto Murara Neto,,,,,,,15,Success
0ecc5403-6b0f-4402-83e6-a9fc231ba8d5,23,Goal Keeper,303700,2019/2020,La Liga,Eibar,Marko Dmitrović,44,Set,,,,,,
c36aaf4e-fa19-4804-a6c4-da144672f0b8,23,Goal Keeper,3773593,2020/2021,La Liga,Barcelona,Norberto Murara Neto,,,,,,,47,Claim
bc34decb-b3ec-4238-8637-492d353a75d7,23,Goal Keeper,303700,2019/2020,La Liga,Eibar,Marko Dmitrović,,,,,,,13,Lost In Play
40a9ab23-13eb-47bc-b48c-b9422f2b58b0,23,Goal Keeper,16010,2018/2019,La Liga,Athletic Club,Unai Simón Mendibil,44,Set,,,,,,
cd3fa3a9-d8a7-4826-abd6-b9ca14b1fa8a,23,Goal Keeper,3749603,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
80ffc762-b91c-4c93-b606-7777a9a99913,23,Goal Keeper,3749276,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,37,Head,48,Clear
8cb497ed-1c76-4b20-a122-07dd02efe0f4,23,Goal Keeper,3773497,2020/2021,La Liga,Real Madrid,Thibaut Courtois,44,Set,,,,,,
93448a8c-d65a-447a-a69b-d7f51b539101,23,Goal Keeper,3773593,2020/2021,La Liga,Villarreal,Sergio Asenjo Andrés,44,Set,46,Standing,,,55,No Touch
c055d1f7-d6de-4ab1-8f38-4ec647a50a83,23,Goal Keeper,3749274,2003/2004,Premier League,Portsmouth,Shaka Hislop,44,Set,,,,,,
fb210be3-d171-4cf1-b7d0-84092f53069e,23,Goal Keeper,3773597,2020/2021,La Liga,Real Sociedad,Alejandro Remiro Gargallo,43,Prone,46,Standing,,,55,No Touch
6c30843d-4742-4fb4-81ec-2fa8dee55075,23,Goal Keeper,3749233,2003/2004,Premier League,Manchester City,David James,,,,,,,15,Success
4c56142c-bdbf-4317-8e2e-ae1de5d921f6,23,Goal Keeper,3773656,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
f5e41478-5aea-41f4-b9f4-ae912a2a1dda,23,Goal Keeper,3773523,2020/2021,La Liga,Real Sociedad,Alejandro Remiro Gargallo,44,Set,,,,,,
1f6efaf9-b0ae-474b-b647-1f4a1a5b7f36,23,Goal Keeper,16149,2018/2019,La Liga,Girona,Yassine Bounou,44,Set,,,,,,
e3fdc1f8-ea00-4e77-bfb5-af81371553d9,23,Goal Keeper,3749192,2003/2004,Premier League,Fulham,Edwin van der Sar,,,,,,,15,Success
230fb177-de3f-4e54-ba26-a77251e2595a,23,Goal Keeper,15956,2018/2019,La Liga,Real Valladolid,Jordi Masip López,44,Set,46,Standing,,,55,No Touch
4b4855c7-ece5-4ae6-9da3-5ba6f5410654,23,Goal Keeper,16149,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,15,Success
54ef9260-7537-45bc-9190-019ad04a0daf,23,Goal Keeper,3773586,2020/2021,La Liga,Granada,Aarón Escandell Banacloche,,,,,,,15,Success
16dcfcfa-b2c9-45e6-a995-4711c6d7fea9,23,Goal Keeper,16317,2018/2019,La Liga,Barcelona,Jasper Cillessen,44,Set,46,Standing,35,Both Hands,15,Success
d41db093-a8bf-4296-862f-0b02ccc24cdb,23,Goal Keeper,303516,2019/2020,La Liga,Celta Vigo,Rubén Blanco Veiga,44,Set,,,,,,
9fc82df9-8fb4-41e4-9070-3e48461b380d,23,Goal Keeper,16317,2018/2019,La Liga,Barcelona,Jasper Cillessen,44,Set,,,,,,
03674423-027b-46a8-9779-b17acfbe5e20,23,Goal Keeper,3773695,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
73cb7348-ef53-42e8-b916-f113d89530a0,23,Goal Keeper,3773593,2020/2021,La Liga,Villarreal,Sergio Asenjo Andrés,44,Set,45,Diving,35,Both Hands,52,In Play Danger
98ab5acf-e522-4ca0-9339-82ada7f9fa4b,23,Goal Keeper,3749434,2003/2004,Premier League,Birmingham City,Maik Taylor,,,,,,,15,Success
e71eef66-ff0d-4de0-af3c-067f20c8ac61,23,Goal Keeper,3749278,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,53,In Play Safe
cd540804-d7c8-4312-b420-a85e5d930f18,23,Goal Keeper,16086,2018/2019,La Liga,Espanyol,Diego López Rodríguez,44,Set,46,Standing,36,Chest,53,In Play Safe
fd60b328-58df-4d97-b9c5-cb52b4c127ae,23,Goal Keeper,3749431,2003/2004,Premier League,Newcastle United,Shay Given,44,Set,,,,,,
4e10ca4d-ca53-4331-a4b8-7ed9d758029c,23,Goal Keeper,303421,2019/2020,La Liga,Barcelona,Norberto Murara Neto,44,Set,,,,,,
0d26d482-f798-41a5-95dc-50a88265f3c5,23,Goal Keeper,303517,2019/2020,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,,,,,,
b5163493-266c-4c6b-b685-af2264fea370,23,Goal Keeper,303680,2019/2020,La Liga,Real Valladolid,Jordi Masip López,44,Set,45,Diving,35,Both Hands,15,Success
f8d72832-fa6c-4a38-8b39-ee9425c3e62c,23,Goal Keeper,303548,2019/2020,La Liga,Mallorca,Manuel Reina Rodríguez,44,Set,46,Standing,,,55,No Touch
08fb605e-cae1-47fa-9b00-917d3829b786,23,Goal Keeper,3773372,2020/2021,La Liga,Atlético Madrid,Jan Oblak,44,Set,,,,,,
35acb7a7-54e1-40a2-bafe-a9e5360a276f,23,Goal Keeper,303674,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
144894f7-b14f-4e4d-8cdd-559bb291304d,23,Goal Keeper,15946,2018/2019,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,,,,,,
d6ddb8d7-34f9-40de-9458-72fde4f1dc7d,23,Goal Keeper,3773565,2020/2021,La Liga,Granada,Rui Tiago Dantas da Silva,44,Set,,,,,,
546fad71-1570-45b0-b2eb-ad69185bb09a,23,Goal Keeper,3749246,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,53,In Play Safe
20443d36-5225-44a7-9342-114476301462,23,Goal Keeper,303487,2019/2020,La Liga,Celta Vigo,Rubén Blanco Veiga,44,Set,46,Standing,,,55,No Touch
ebcf9d0c-4562-47d2-adfc-a748ff5832b2,23,Goal Keeper,303517,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
c8162423-b6c6-4785-a58c-9aaa0432f721,23,Goal Keeper,3749108,2003/2004,Premier League,Aston Villa,Thomas Løvendahl Sørensen,42,Moving,,,,,,
6b0b4582-715a-4435-8c5b-f5ec5f80aa7e,23,Goal Keeper,303504,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
f4c112f2-7971-4fa9-b67c-2c3cfec4a022,23,Goal Keeper,15973,2018/2019,La Liga,Huesca,Axel Werner,44,Set,46,Standing,37,Head,59,Touched Out
2bad2d34-d7ff-42ea-9b8c-25578a002fb1,23,Goal Keeper,3749631,2003/2004,Premier League,Southampton,Antti Mikko Niemi,44,Set,46,Standing,35,Both Hands,15,Success
ecc52f3d-b872-4b9c-a1fa-cd3b2d5e0241,23,Goal Keeper,3749233,2003/2004,Premier League,Manchester City,David James,44,Set,45,Diving,35,Both Hands,15,Success
0c11e12a-b5a6-4ad5-84a3-cb4c41405d87,23,Goal Keeper,3749310,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,15,Success
f0a11476-f0cf-47f3-8029-f997f726c77f,23,Goal Keeper,303524,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
feb420e3-caa9-41e2-8ff9-f3385b57fb63,23,Goal Keeper,3773586,2020/2021,La Liga,Granada,Aarón Escandell Banacloche,44,Set,,,,,,
c6ae6bd0-54a3-454e-adf1-1169e59168b1,23,Goal Keeper,3749360,2003/2004,Premier League,Blackburn Rovers,Brad Friedel,44,Set,,,,,,
07145f44-87ec-4d02-a483-01d212457e5e,23,Goal Keeper,15946,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
40cce50d-5ec4-42b5-b557-e97742908d28,23,Goal Keeper,303682,2019/2020,La Liga,Levante UD,Aitor Fernández Abarisketa,44,Set,46,Standing,35,Both Hands,56,Saved Twice
0f6b3970-7332-4e36-9fca-457853b7647f,23,Goal Keeper,16149,2018/2019,La Liga,Girona,Yassine Bounou,44,Set,,,,,,
11b40e43-8157-4777-85ac-2ddf4c6123a0,23,Goal Keeper,3749346,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
24991c78-9e93-4519-81dd-4042c6d536bd,23,Goal Keeper,303479,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
5080379c-3155-4816-8357-1219c287f59f,23,Goal Keeper,3749133,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
b65d1f4d-0f1f-4626-b504-64a20561b4bb,23,Goal Keeper,3749257,2003/2004,Premier League,Leicester City,Ian Walker,44,Set,,,,,,
7341a92d-ee60-4a53-92fc-7fbacfbf136a,23,Goal Keeper,16029,2018/2019,La Liga,Sevilla,Tomáš Vaclík,44,Set,,,,,,
e4c8bfd6-89cd-403f-9200-835aff1b10fb,23,Goal Keeper,3773526,2020/2021,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,,,,,,
93f28460-a597-47f6-8ecd-b714c53c1418,23,Goal Keeper,303421,2019/2020,La Liga,Deportivo Alavés,Roberto Jiménez Gago,44,Set,,,,,,
4b0cfed9-4d03-48d7-97e6-33295d7043e8,23,Goal Keeper,303652,2019/2020,La Liga,Barcelona,Norberto Murara Neto,,,,,38,Left Foot,48,Clear
4f867a9e-329b-4f3b-b19c-aad47903bcda,23,Goal Keeper,3749296,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,46,Standing,,,55,No Touch
1721d8af-30ea-4c0a-b310-981e8cd36620,23,Goal Keeper,3749434,2003/2004,Premier League,Birmingham City,Maik Taylor,44,Set,,,,,,
811c7597-e484-4bf1-bc85-26900efa9d71,23,Goal Keeper,15986,2018/2019,La Liga,Girona,Yassine Bounou,,,,,,,15,Success
feaf86fe-9129-4fa0-b81b-d0a205ac3608,23,Goal Keeper,303725,2019/2020,La Liga,Villarreal,Sergio Asenjo Andrés,44,Set,45,Diving,35,Both Hands,52,In Play Danger
88c04894-b30d-4656-a474-1ac2a140ab6c,23,Goal Keeper,3749642,2003/2004,Premier League,Charlton Athletic,Dean Kiely,42,Moving,45,Diving,40,Right Foot,53,In Play Safe
bfb3303c-2a30-44bc-9c3d-47fe684a7829,23,Goal Keeper,303430,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,35,Both Hands,15,Success
57c50c45-af76-46ec-8c3e-3a763b980764,23,Goal Keeper,3773474,2020/2021,La Liga,Real Valladolid,Jordi Masip López,44,Set,,,,,,
5c334de9-d3e1-4ae1-9157-04da1c2745da,23,Goal Keeper,303707,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
b83e9df9-175f-4d0c-8bdc-58f4e40c3b18,23,Goal Keeper,3773523,2020/2021,La Liga,Real Sociedad,Alejandro Remiro Gargallo,44,Set,,,,,,
c506bdce-d2f4-4427-8e24-bdffc9747f88,23,Goal Keeper,303715,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
b13eab8e-f875-4312-a9e1-13b6a647b2e2,23,Goal Keeper,3749431,2003/2004,Premier League,Newcastle United,Shay Given,44,Set,46,Standing,35,Both Hands,53,In Play Safe
c3312351-1886-470a-b077-e02b218140d6,23,Goal Keeper,3773377,2020/2021,La Liga,Valencia,Jaume Doménech Sánchez,,,,,,,117,Punched out
ae1b524e-acec-4179-a913-beb76f138e28,23,Goal Keeper,3749278,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,52,In Play Danger
f161b34a-ae31-4f50-9884-b23fcf4f8c0a,23,Goal Keeper,16231,2018/2019,La Liga,Espanyol,Diego López Rodríguez,44,Set,46,Standing,,,55,No Touch
605ca3f2-9362-4f05-9654-25ab6349ff72,23,Goal Keeper,303707,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,,,55,No Touch
5e299d61-9a84-46ca-a04e-e2373bcf87da,23,Goal Keeper,3773386,2020/2021,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,,,,,,
b9276c5f-2949-4997-9660-ff036247a196,23,Goal Keeper,3749253,2003/2004,Premier League,Liverpool,Jerzy Dudek,44,Set,,,,,,
d7faba3f-b9d9-472b-82bb-f9885330ebb0,23,Goal Keeper,16149,2018/2019,La Liga,Girona,Yassine Bounou,44,Set,46,Standing,35,Both Hands,59,Touched Out
99f62410-22e1-4535-b7ab-38e7f620cc5f,23,Goal Keeper,16029,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,,,55,No Touch
4d0641e0-2e95-48fc-855e-4e16c176979f,23,Goal Keeper,16079,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
7c61e115-5a15-4f8f-a83f-78451ec66301,23,Goal Keeper,3749346,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,45,Diving,35,Both Hands,56,Saved Twice
d2f95a61-6884-443b-b322-0975850e8c02,23,Goal Keeper,3749079,2003/2004,Premier League,Chelsea,Carlo Cudicini,44,Set,45,Diving,35,Both Hands,15,Success
f63cbe5d-5dbb-4821-a683-87444108773a,23,Goal Keeper,16079,2018/2019,La Liga,Villarreal,Sergio Asenjo Andrés,44,Set,,,,,,
0588755c-9641-49aa-8fb1-f553610fdcda,23,Goal Keeper,3773372,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
b900a32d-d14c-4a38-b156-dce635409aef,23,Goal Keeper,303470,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
021f2434-93ff-47e7-824d-d69155638d44,23,Goal Keeper,3749278,2003/2004,Premier League,Bolton Wanderers,Jussi Jääskeläinen,44,Set,,,,,,
aa70d563-20b4-4485-89e1-58c9894da285,23,Goal Keeper,3749108,2003/2004,Premier League,Aston Villa,Thomas Løvendahl Sørensen,44,Set,46,Standing,36,Chest,59,Touched Out
1444801b-9aa7-468c-9004-60cb324d1dd8,23,Goal Keeper,16120,2018/2019,La Liga,Getafe,David Soria Solís,44,Set,46,Standing,35,Both Hands,56,Saved Twice
a8a6982f-ed12-4650-b426-bce603fc419a,23,Goal Keeper,16173,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,46,Standing,35,Both Hands,15,Success
4a5f2d6b-45a4-4407-944c-dc9bd347bd12,23,Goal Keeper,3773597,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
c29c6d50-b4a1-4aab-85b8-42ebfc84b660,23,Goal Keeper,3773571,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
9def2683-98d9-43a3-9a79-5a3267b81e0f,23,Goal Keeper,3749465,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
1c449949-1074-4588-8ba5-12efed979d82,23,Goal Keeper,3749133,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
c476ae16-5963-4a3f-ad2d-daded278dd5b,23,Goal Keeper,16289,2018/2019,La Liga,Levante UD,Aitor Fernández Abarisketa,44,Set,,,,,,
f28d32c8-a610-47a8-b28e-3e113aeae8ed,23,Goal Keeper,3773369,2020/2021,La Liga,Huesca,Álvaro Fernández Llorente,44,Set,,,,,,
0d457b23-8472-48d4-bfb1-78fcadcfffa9,23,Goal Keeper,3773631,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,46,Standing,,,55,No Touch
50132a26-2703-4ada-8fbe-9669b8bb0855,23,Goal Keeper,3749117,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,15,Success
73548429-db06-4dfe-9a06-535728a686c7,23,Goal Keeper,3773665,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,,,,,40,Right Foot,48,Clear
573b3407-b2c4-4efb-a617-fc1d81ce835b,23,Goal Keeper,3749153,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,46,Standing,35,Both Hands,56,Saved Twice
863e4ccf-518d-4e8a-a8c2-cb7aff39ff6f,23,Goal Keeper,16029,2018/2019,La Liga,Sevilla,Tomáš Vaclík,44,Set,,,,,,
ec64cca9-69c1-4eae-8b45-0594e30be34c,23,Goal Keeper,303600,2019/2020,La Liga,Real Valladolid,Jordi Masip López,44,Set,,,,,,
eed1c08a-99a2-4f6e-8c5e-e5d8309fac6d,23,Goal Keeper,3749631,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
4bc3ff4c-5102-440e-b9ea-aa2d62c2178b,23,Goal Keeper,3773403,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
d34d56dc-f5bd-46c4-b18c-1e6c45689d09,23,Goal Keeper,3749603,2003/2004,Premier League,Fulham,Edwin van der Sar,,,,,40,Right Foot,48,Clear
d887cc54-441d-43ca-973a-580a56edc512,23,Goal Keeper,3749462,2003/2004,Premier League,Birmingham City,Ian Bennett,44,Set,,,,,,
35ff12e3-1b98-4c6a-aaa1-d3ccd58d7df4,23,Goal Keeper,3749246,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,45,Diving,35,Both Hands,59,Touched Out
1e29cf8d-51fa-4f96-945a-6e705a4d8eb4,23,Goal Keeper,3773526,2020/2021,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,,,,,,
efc169af-b0e8-425c-9c50-693fb72c71ff,23,Goal Keeper,16190,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
e64263c9-f369-4278-ad06-29d9c6db9880,23,Goal Keeper,3773552,2020/2021,La Liga,Huesca,Álvaro Fernández Llorente,44,Set,,,,,,
149a8d29-28af-4073-ba6c-3273770118b4,23,Goal Keeper,16215,2018/2019,La Liga,Real Betis,Pau López Sabata,44,Set,,,,,,
d129fe7d-a873-4df2-94f4-211e13212785,23,Goal Keeper,15973,2018/2019,La Liga,Huesca,Axel Werner,44,Set,,,,,,
abdbcbb7-23e6-4c08-b08a-8ef1e8b877ab,23,Goal Keeper,303674,2019/2020,La Liga,Sevilla,Tomáš Vaclík,44,Set,,,,,,
882eca6e-326d-4259-bb78-83081565213c,23,Goal Keeper,3749257,2003/2004,Premier League,Leicester City,Danny Coyne,44,Set,,,,,,
b94882fa-d0e1-48dc-a566-5d2733b8e1be,23,Goal Keeper,303524,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
aac80b9d-61e5-467b-8926-2780026542e0,23,Goal Keeper,3749278,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
7c671b92-9b94-4ba6-a4f8-39ba9dd0fce4,23,Goal Keeper,3749403,2003/2004,Premier League,Bolton Wanderers,Jussi Jääskeläinen,44,Set,46,Standing,35,Both Hands,15,Success
0c9f3990-0567-425a-8332-e0c9faeb3782,23,Goal Keeper,303473,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,50,Fail
7bf91857-f53b-4a76-b943-7a40255c8df1,23,Goal Keeper,3773369,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,35,Both Hands,56,Saved Twice
5f5d5a36-4234-4216-8bf7-27716074f5ce,23,Goal Keeper,3773428,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,39,Left Hand,52,In Play Danger
8f0a9926-4694-494a-a736-e2342ec9a6d9,23,Goal Keeper,3749108,2003/2004,Premier League,Aston Villa,Thomas Løvendahl Sørensen,44,Set,,,,,,
35adf594-c3ee-4c56-96f5-b958c74c0c8e,23,Goal Keeper,303493,2019/2020,La Liga,Athletic Club,Unai Simón Mendibil,44,Set,45,Diving,,,55,No Touch
ea3aba10-46fb-4552-8114-bfefa0a547af,23,Goal Keeper,303430,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
1fd58ae3-76b7-41b9-8390-c246b3a078e9,23,Goal Keeper,3764440,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,46,Standing,35,Both Hands,52,In Play Danger
582ac4aa-44f0-4006-8676-e709e917f765,23,Goal Keeper,15986,2018/2019,La Liga,Girona,Yassine Bounou,,,,,,,47,Claim
5ba396c5-0c4e-462a-a474-063a5ec43e35,23,Goal Keeper,303517,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,,,,,40,Right Foot,48,Clear
2e5166e4-1dc2-49b2-9c61-65a4479afc46,23,Goal Keeper,303524,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
4af58562-23d1-4746-8e63-076751f26a06,23,Goal Keeper,3749257,2003/2004,Premier League,Leicester City,Ian Walker,44,Set,,,,,,
dee40f41-ccc5-45fc-8449-afc3b5e7ba4c,23,Goal Keeper,3773689,2020/2021,La Liga,Villarreal,Sergio Asenjo Andrés,43,Prone,,,,,,
46400fe0-72ad-46c9-b438-8468710adb53,23,Goal Keeper,16182,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
3b9ea6de-b9a4-4dab-9ae8-03c9bfa5a7db,23,Goal Keeper,303634,2019/2020,La Liga,Osasuna,Sergio Herrera Pirón,44,Set,,,,,,
7229f66b-d690-4811-affd-4ab59ee33905,23,Goal Keeper,303696,2019/2020,La Liga,Atlético Madrid,Jan Oblak,,,,,,,15,Success
2f218470-0139-46d6-af2c-c70069f16842,23,Goal Keeper,3773660,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
15e205f5-f85a-41d3-9091-9815ff98c411,23,Goal Keeper,3749192,2003/2004,Premier League,Fulham,Edwin van der Sar,44,Set,46,Standing,35,Both Hands,15,Success
cf8e2219-836e-4456-a32b-7c42e23d3619,23,Goal Keeper,3773586,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
44f23f75-29f9-4ac9-b1dd-60357e1d4d11,23,Goal Keeper,15998,2018/2019,La Liga,Leganés,Iván Cuéllar Sacristán,44,Set,,,,,,
312f360c-154e-46d9-b5b5-65a63dbd82d5,23,Goal Keeper,303470,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
136d7347-ce92-493d-b05f-975259658057,23,Goal Keeper,3773689,2020/2021,La Liga,Villarreal,Sergio Asenjo Andrés,,,,,,,53,In Play Safe
861e4120-938c-48fd-a112-bac39b02d90f,23,Goal Keeper,16010,2018/2019,La Liga,Athletic Club,Unai Simón Mendibil,44,Set,,,,,,
12d42299-f607-46b5-9eef-e4999834db45,23,Goal Keeper,3749068,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,45,Diving,,,55,No Touch
deb2b502-ed14-41bb-b764-2a6d279c2b2c,23,Goal Keeper,16317,2018/2019,La Liga,Barcelona,Jasper Cillessen,44,Set,46,Standing,35,Both Hands,15,Success
561a7d72-0120-41f9-a65f-0b2d5a49fc1f,23,Goal Keeper,303715,2019/2020,La Liga,Leganés,Iván Cuéllar Sacristán,,,,,,,53,In Play Safe
5698a1ec-552f-46d0-80d6-92a980c51207,23,Goal Keeper,3773552,2020/2021,La Liga,Huesca,Álvaro Fernández Llorente,44,Set,45,Diving,41,Right Hand,52,In Play Danger
4c972051-28ba-4641-b5a3-f0cc19b7fd4d,23,Goal Keeper,303731,2019/2020,La Liga,Eibar,Marko Dmitrović,44,Set,45,Diving,35,Both Hands,52,In Play Danger
4d2585f3-779b-4b7f-8325-3b4f00bddeee,23,Goal Keeper,15973,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
f3cd7891-e370-439a-8ff7-3e6c4b528cf6,23,Goal Keeper,3773369,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,46,Standing,,,55,No Touch
cafdf9d4-5fa4-43e0-a70b-634b6270b19a,23,Goal Keeper,16289,2018/2019,La Liga,Levante UD,Aitor Fernández Abarisketa,44,Set,,,,,,
1746c30d-15c9-4f82-a856-b941d34675fb,23,Goal Keeper,3773586,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,,,55,No Touch
69c830bc-5996-4046-805b-200df55e760c,23,Goal Keeper,3749246,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,45,Diving,35,Both Hands,15,Success
a312674b-d6a9-4d0f-930b-49fffbf94887,23,Goal Keeper,3773428,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,43,Prone,46,Standing,,,55,No Touch
b1c51db5-8671-4db9-9c2d-9ab3b7fa04bc,23,Goal Keeper,3773660,2020/2021,La Liga,Levante UD,Aitor Fernández Abarisketa,44,Set,,,,,,
4a39a1c7-69eb-43c3-826c-a5f8bacbaaf9,23,Goal Keeper,16131,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
db98eff0-6a52-49e6-8388-69393f8ac116,23,Goal Keeper,3749257,2003/2004,Premier League,Leicester City,Ian Walker,44,Set,,,,,,
3e53d7fc-f440-4c47-a20d-e6759acc73cc,23,Goal Keeper,16029,2018/2019,La Liga,Sevilla,Tomáš Vaclík,44,Set,45,Diving,35,Both Hands,59,Touched Out
c631784e-9f51-4569-afbd-f885ec9b0c0e,23,Goal Keeper,3773474,2020/2021,La Liga,Real Valladolid,Jordi Masip López,44,Set,,,,,,
e63f568b-ac84-4063-b942-5353ad2370aa,23,Goal Keeper,3773386,2020/2021,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,,,,,,
2c6b1584-a5c0-4f66-b336-f5ffcd1b95e7,23,Goal Keeper,3749133,2003/2004,Premier League,Aston Villa,Thomas Løvendahl Sørensen,44,Set,46,Standing,35,Both Hands,56,Saved Twice
6bfd910c-75a1-41fa-9a39-e277c56480ba,23,Goal Keeper,3749153,2003/2004,Premier League,Middlesbrough,Mark Schwarzer,44,Set,46,Standing,35,Both Hands,15,Success
29d5a9c6-dbc9-4b82-8bb0-63349efd60ee,23,Goal Keeper,3773585,2020/2021,La Liga,Barcelona,Norberto Murara Neto,44,Set,46,Standing,35,Both Hands,52,In Play Danger
3c106d88-77a2-49d9-afa5-43cc37e1d326,23,Goal Keeper,3773377,2020/2021,La Liga,Valencia,Jaume Doménech Sánchez,44,Set,,,,,,
918227c0-4bb3-417b-86f7-e7c74e2c9444,23,Goal Keeper,3749528,2003/2004,Premier League,Newcastle United,Shay Given,,,,,,,117,Punched out
0491ba06-6030-472e-be1d-8892418bb780,23,Goal Keeper,16079,2018/2019,La Liga,Villarreal,Sergio Asenjo Andrés,44,Set,,,,,,
0fee6b86-c80b-45fd-9b9a-57ee16047ae8,23,Goal Keeper,3749253,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
061f083d-30de-43fc-a873-50673aa657a8,23,Goal Keeper,16149,2018/2019,La Liga,Girona,Yassine Bounou,42,Moving,,,,,,
