event_id,id,name,match_id,season,competition,team,player,offensive,foul_id,foul_name,advantage,penalty,card_id,card_name
7da33414-c784-4bd6-9dcc-ef46067af2f7,22,Foul Committed,3749358,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,,,True,False,,
adc73e80-459c-40bd-9924-9f81a9113400,22,Foul Committed,3773369,2020/2021,La Liga,Huesca,Jaime Seoane Valenciano,False,,,False,False,,
1cedd656-d903-4344-b448-0d6cf796a995,22,Foul Committed,3773660,2020/2021,La Liga,Levante UD,Sergio Postigo Redondo,False,,,False,False,,
1e2ca7fe-c049-439d-ba98-b98076c8ca88,22,Foul Committed,3749068,2003/2004,Premier League,Arsenal,Patrick Vieira,False,,,False,False,,
4d912f43-f2b6-41f3-a8ba-deab51ce1f4e,22,Foul Committed,3749434,2003/2004,Premier League,Arsenal,Nwankwo Christian Kanu,False,,,False,False,,
8d2f22d7-fb17-423c-9800-1850b498f163,22,Foul Committed,16173,2018/2019,La Liga,Athletic Club,Mikel Balenziaga Oruesagasti,False,,,False,False,,
8390e669-fc5b-4310-8024-1740ee85b15a,22,Foul Committed,303725,2019/2020,La Liga,Villarreal,Santiago Cazorla González,False,,,False,False,,
dac6c63f-c055-4436-86a4-d5ded572fc2a,22,Foul Committed,303634,2019/2020,La Liga,Osasuna,David García Zubiría,False,,,False,False,,
7a91da68-5f12-4116-bef3-fbf7bc1db24e,22,Foul Committed,15956,2018/2019,La Liga,Real Valladolid,Anuar Mohamed Tuhami,False,,,False,False,,
91c04367-11b5-4950-a0a2-531b4ed4f74e,22,Foul Committed,3773377,2020/2021,La Liga,Barcelona,Sergino Dest,False,,,False,False,,
8c5bae1f-f671-4844-b209-f22acf7fdc9c,22,Foul Committed,16079,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,True,False,,
34a5523d-4f0d-42cc-8b4e-2f7845109acb,22,Foul Committed,16136,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,7,Yellow Card
46065cfa-3288-48e6-8b5c-097d02eb2093,22,Foul Committed,303707,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,,,False,False,7,Yellow Card
9383501f-6744-4656-9932-4505746bd251,22,Foul Committed,3773625,2020/2021,La Liga,Sevilla,Ivan Rakitić,False,,,True,False,,
3d150288-866d-4bec-ab56-b387d33bacc8,22,Foul Committed,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Mark Kennedy,True,,,False,False,7,Yellow Card
ef336a4d-50f6-4912-96f1-c2a29042516b,22,Foul Committed,3773377,2020/2021,La Liga,Barcelona,Clément Lenglet,False,,,False,False,7,Yellow Card
edd0de78-f7bc-476b-b2db-e7718d0f208f,22,Foul Committed,3773597,2020/2021,La Liga,Real Sociedad,Ander Guevara Lajo,False,,,True,False,,
8f82ab4f-e989-4772-a94f-65492de1ea3c,22,Foul Committed,3749257,2003/2004,Premier League,Arsenal,Patrick Vieira,False,,,False,False,,
a298acab-2fab-4ed8-aef0-6d0fbe7646c4,22,Foul Committed,16275,2018/2019,La Liga,Deportivo Alavés,Rodrigo Ely,False,,,False,False,,
2d412b4c-665b-4ccb-b178-f80942115d91,22,Foul Committed,303451,2019/2020,La Liga,Mallorca,Joan Sastre Vanrell,False,,,False,False,,
b95f5203-d596-43f8-bf68-8e339d8160b0,22,Foul Committed,16289,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,True,False,7,Yellow Card
7cf5c4c6-96fd-4215-9993-e96f5c3324a0,22,Foul Committed,3773656,2020/2021,La Liga,Atlético Madrid,José María Giménez de Vargas,False,,,False,False,7,Yellow Card
4ee458a6-e2c1-46f2-92a5-2cf888b358df,22,Foul Committed,3773477,2020/2021,La Liga,Barcelona,Pedro González López,False,,,False,False,7,Yellow Card
3774f6ef-1d83-4b38-b783-791a6cd695fd,22,Foul Committed,3773457,2020/2021,La Liga,Barcelona,Clément Lenglet,False,,,False,False,,
62055f7d-9492-474a-b9fd-8675c05c1351,22,Foul Committed,16173,2018/2019,La Liga,Athletic Club,Raúl García Escudero,False,,,False,False,,
d35ddbb1-5a86-41d8-a7e8-aebd76052424,22,Foul Committed,16086,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,,,False,False,,
c6360360-6f82-4c69-beed-8da89b51eb17,22,Foul Committed,3773547,2020/2021,La Liga,Osasuna,Ignacio Vidal Miralles,False,,,False,False,,
1610726a-f5f4-4639-ac7d-c08ceec25ffe,22,Foul Committed,16173,2018/2019,La Liga,Athletic Club,Yeray Álvarez López,False,,,False,False,,
0907b239-d43e-48a6-a6fb-df40df3a8a48,22,Foul Committed,3773661,2020/2021,La Liga,Getafe,Damián Nicolás Suárez Suárez,False,,,False,False,,
2d57fb56-65e2-4883-b40f-29e0ddc254c1,22,Foul Committed,303674,2019/2020,La Liga,Sevilla,Sergio Reguilón Rodríguez,False,,,False,False,,
f097c46f-5485-4af7-9126-f016070c4b0e,22,Foul Committed,3773415,2020/2021,La Liga,Barcelona,Clément Lenglet,False,,,False,False,,
d31e2876-4334-43af-909c-85087cda98ad,22,Foul Committed,3749631,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,,,False,False,,
6a3088c9-4f68-4161-aeee-95d787cda744,22,Foul Committed,303715,2019/2020,La Liga,Leganés,Rubén Salvador Pérez Del Mármol,False,,,False,False,,
839d04f7-6652-41ef-b95b-87d3d67ed8f4,22,Foul Committed,3773593,2020/2021,La Liga,Villarreal,Takefusa Kubo,False,,,False,False,,
9f620b02-d81e-4df8-a15e-ccda75eadb35,22,Foul Committed,16136,2018/2019,La Liga,Leganés,Rodrigo Tarín Higón,False,,,False,False,7,Yellow Card
179fb9ee-976d-4c31-8b1d-e27a7092ae7d,22,Foul Committed,3749274,2003/2004,Premier League,Arsenal,Ray Parlour,False,,,False,False,,
92201787-a09c-427a-ad0a-8c19949d91ae,22,Foul Committed,16182,2018/2019,La Liga,Real Valladolid,Miguel Alfonso Herrero Javaloyas,False,,,False,False,7,Yellow Card
58f2e519-a980-48f2-a3ff-8718478a118b,22,Foul Committed,3773466,2020/2021,La Liga,Barcelona,Anssumane Fati,False,,,False,False,,
4c350f6c-e3f4-4ed2-bae8-efd92bacc31d,22,Foul Committed,3749603,2003/2004,Premier League,Arsenal,Patrick Vieira,False,,,False,False,,
c0a2ffec-c09d-417e-982a-7442a1acf61f,22,Foul Committed,3773403,2020/2021,La Liga,Athletic Club,Unai Vencedor Paris,False,,,False,False,,
822f1b44-0b80-447f-b368-51b0ac23fcca,22,Foul Committed,16289,2018/2019,La Liga,Barcelona,Clément Lenglet,False,,,True,False,,
0f0f1e40-2e43-4087-9215-b80e8bebcd17,22,Foul Committed,3749603,2003/2004,Premier League,Fulham,Steed Malbranque,False,,,False,False,,
7058af05-ddf8-423f-a094-78e29baa1dc0,22,Foul Committed,15978,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti,False,,,False,False,,
5c1ebe89-f54d-44b7-830e-50bf09227c6a,22,Foul Committed,3749278,2003/2004,Premier League,Bolton Wanderers,Kevin Cyril Davies,False,,,True,False,,
7dffaab7-6c56-40b6-9727-e34fad8a3208,22,Foul Committed,303377,2019/2020,La Liga,Getafe,Jaime Mata Arnaiz,False,,,False,False,7,Yellow Card
71a4b754-27a1-457b-973d-6338bd352aa4,22,Foul Committed,3749360,2003/2004,Premier League,Arsenal,Thierry Henry,False,,,False,False,,
8d7e600c-93e9-4f17-a9c2-d9ea6623c97e,22,Foul Committed,3749196,2003/2004,Premier League,Tottenham Hotspur,Mauricio Taricco,False,,,False,False,,
7c2ae59b-6d5e-4d3c-a0d2-e1ac0f06b45b,22,Foul Committed,3749117,2003/2004,Premier League,Arsenal,Nwankwo Christian Kanu,False,,,False,False,,
78ae39af-724c-4e42-8611-0723a8cd1373,22,Foul Committed,3749133,2003/2004,Premier League,Aston Villa,Thomas Hitzlsperger,False,,,True,False,,
b485cc6d-d4f8-43bb-871d-c574caf959bd,22,Foul Committed,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Henri Camara,False,,,True,False,,
eedd1b12-7e35-405e-bb9b-c5b10a3c7693,22,Foul Committed,3749528,2003/2004,Premier League,Arsenal,Ashley Cole,False,,,False,False,,
6a28a635-5594-4a0d-b88f-83417ef2a629,22,Foul Committed,3773523,2020/2021,La Liga,Real Sociedad,Mikel Merino Zazón,False,,,False,False,,
e9532e09-105c-4000-9bc3-b4c96f763f3b,22,Foul Committed,16010,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,,,False,False,,
780dea94-8859-4a39-832f-34073ce1d221,22,Foul Committed,3764440,2020/2021,La Liga,Elche,José Raúl Gutiérrez Parejo,False,,,False,False,,
1ba98dcc-ae11-4598-9915-81027755849e,22,Foul Committed,3773457,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,False,,,False,False,,
5fd37658-aea2-4956-83ea-524d788a0d5e,22,Foul Committed,3749434,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,,,False,False,,
0208efe6-dd62-4d84-aa87-7e38683c6518,22,Foul Committed,3749448,2003/2004,Premier League,Liverpool,Dietmar Hamann,False,,,False,False,,
3dede24c-c4a5-4130-b226-38ba19c464a4,22,Foul Committed,15978,2018/2019,La Liga,Real Sociedad,Joseba Zaldúa Bengoetxea,False,,,False,False,,
07a2f881-0fa9-40a6-997b-61ae845d12c3,22,Foul Committed,15998,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,,,False,False,,
532e8cac-c636-44ff-96a7-db528adc390b,22,Foul Committed,16317,2018/2019,La Liga,Eibar,Marc Cucurella Saseta,False,,,False,False,,
c68482c8-3a33-4487-ae12-8e8be6aa166e,22,Foul Committed,3749603,2003/2004,Premier League,Arsenal,Gaël Clichy,False,,,False,False,,
3a03c20d-7f56-478e-b330-16cc4abf7cf7,22,Foul Committed,3773585,2020/2021,La Liga,Real Madrid,Sergio Ramos García,False,,,True,False,,
fcecf7a9-b2ad-4a8f-a400-bdb4089dba16,22,Foul Committed,15986,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,False,,,False,False,7,Yellow Card
85502576-0a22-42ce-8060-8941c095552b,22,Foul Committed,303652,2019/2020,La Liga,Barcelona,Clément Lenglet,False,,,False,False,,
320a48d4-57a2-4279-bcbc-92a36824b2ec,22,Foul Committed,303634,2019/2020,La Liga,Osasuna,Raúl Rodríguez Navas,False,,,False,False,,
0a428800-9ac8-47ca-a2ac-6f06d77bafa5,22,Foul Committed,3773474,2020/2021,La Liga,Barcelona,Óscar Mingueza García,False,,,False,False,7,Yellow Card
4326cca9-c5c6-4509-820d-2fa9cfe20668,22,Foul Committed,3773625,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
8b3aa856-f77a-4672-a2fb-cf84b35e520f,22,Foul Committed,303715,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames,False,,,True,False,,
3d2a637f-9768-462b-889f-ea0a3a1d3e0e,22,Foul Committed,3749603,2003/2004,Premier League,Arsenal,Patrick Vieira,False,,,False,False,7,Yellow Card
9ff37493-f8a9-42c7-ae79-ecb87800ddee,22,Foul Committed,16196,2018/2019,La Liga,Real Madrid,Luka Modrić,False,,,True,False,,
56bee65d-7728-4b00-924e-847bb5a7289e,22,Foul Committed,303548,2019/2020,La Liga,Mallorca,Antonio José Raillo Arenas,False,,,False,False,,
d15d9796-8e6c-4e2d-8b80-baec5520678f,22,Foul Committed,3773457,2020/2021,La Liga,Celta Vigo,Miguel Baeza Pérez,False,,,False,False,,
a708630f-174a-498f-b286-5d1f51a9e71e,22,Foul Committed,303400,2019/2020,La Liga,Valencia,Francis Joseph Coquelin,False,,,False,False,7,Yellow Card
cd2d2b94-c3b6-4c8c-98af-d82861281fc4,22,Foul Committed,303666,2019/2020,La Liga,Granada,Ramon Olamilekan Azeez,False,,,False,False,,
5d8c8b53-aafa-45e0-a122-dadd0d963385,22,Foul Committed,16182,2018/2019,La Liga,Real Valladolid,Miguel Alfonso Herrero Javaloyas,False,,,False,False,,
dfce872b-11ff-4aec-aa91-721cbbd94559,22,Foul Committed,3749358,2003/2004,Premier League,Middlesbrough,Stewart Downing,False,,,False,False,,
a40f056a-489b-4570-bcbe-e9fe5c1fa0b5,22,Foul Committed,3764440,2020/2021,La Liga,Elche,Pere Milla Peña,False,,,False,False,,
79be24c9-3afe-437d-83ca-1b7659edf93e,22,Foul Committed,3749454,2003/2004,Premier League,Manchester City,David Sommeil,False,,,False,False,7,Yellow Card
b65aa57c-f629-4fe4-8fad-861d00700166,22,Foul Committed,3773656,2020/2021,La Liga,Atlético Madrid,Geoffrey Kondogbia,False,,,False,False,,
f9ac2288-4221-4b5b-af37-be907605e996,22,Foul Committed,15998,2018/2019,La Liga,Leganés,Jonathan Cristian Silva,False,,,False,False,,
75c60bcd-b216-4cbb-bf65-7c6005d90e36,22,Foul Committed,3749257,2003/2004,Premier League,Leicester City,Paul Dickov,False,,,False,False,,
e67727d6-e3c8-4e7d-8ed8-c64212b335c2,22,Foul Committed,3749233,2003/2004,Premier League,Manchester City,Sylvain Distin,False,,,True,False,,
260ddcbf-fe96-4e90-863a-cb20c014b390,22,Foul Committed,16190,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,,,False,False,,
38f0e9ed-48de-4d37-aca4-2b8ff8385929,22,Foul Committed,16029,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,,,False,False,,
17e5cbdd-6768-49df-8f1c-50b0f0fd73bf,22,Foul Committed,16086,2018/2019,La Liga,Espanyol,Marc Roca Junqué,False,,,False,False,,
3598404f-be35-47f6-a65d-206e530261dd,22,Foul Committed,303517,2019/2020,La Liga,Deportivo Alavés,Aleix Vidal Parreu,False,,,False,False,,
041e5b17-d90b-4942-83de-23b14b53b4f4,22,Foul Committed,16010,2018/2019,La Liga,Athletic Club,Mikel Balenziaga Oruesagasti,False,,,False,False,,
94d19998-faa2-4229-bd8a-c673d640165a,22,Foul Committed,16182,2018/2019,La Liga,Real Valladolid,Fernando Calero Villa,False,,,False,False,,
bf8347b2-bc6d-44a7-bf13-073aeff6e449,22,Foul Committed,16086,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,,,False,False,,
1cefc1c1-6f7f-479b-adcf-5cf5bec8fef8,22,Foul Committed,3749310,2003/2004,Premier League,Southampton,Danny Higginbotham,False,,,True,False,,
30875c65-8c66-45d7-92e2-4322b253fabc,22,Foul Committed,3749246,2003/2004,Premier League,Manchester United,Ruud van Nistelrooy,False,,,False,False,,
9730407e-b62f-4cd3-b5ee-a291703402a9,22,Foul Committed,303516,2019/2020,La Liga,Celta Vigo,Jorge Sáenz de Miera Colmeiro,False,,,False,False,,
04c53fd9-2e7b-4264-a122-9e46660b329f,22,Foul Committed,15973,2018/2019,La Liga,Huesca,Damián Marcelo Musto,False,,,False,False,,
532c77a0-970d-4961-b104-15308ebfc940,22,Foul Committed,3749133,2003/2004,Premier League,Aston Villa,Gareth Barry,False,,,True,False,,
abd83d5e-d577-4c1a-b019-3ccbe0d461f0,22,Foul Committed,3773665,2020/2021,La Liga,Osasuna,Jon Moncayola Tollar,False,,,True,False,,
c3628099-e188-479c-b243-fc956514c68c,22,Foul Committed,303696,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,,,False,False,,
4582bd66-ad44-4c0b-a18b-41386aee17b5,22,Foul Committed,3749117,2003/2004,Premier League,Arsenal,Ray Parlour,False,,,False,False,,
4adcdb96-608d-46d3-b96a-8b2c6a0e42ef,22,Foul Committed,303451,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,,,True,False,7,Yellow Card
0b42fe75-bd86-4780-b611-934f02f763ce,22,Foul Committed,3773497,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
9b0da729-75f0-4fb7-ae2d-59578fabb75f,22,Foul Committed,16056,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,,,False,False,,
9d6b30ab-1ac8-47ec-b7f9-ce14c1246fa5,22,Foul Committed,3749133,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,,,False,False,,
3addf4cd-803d-40b2-b50e-a99bd0a5fe9f,22,Foul Committed,303421,2019/2020,La Liga,Deportivo Alavés,Lucas Pérez Martínez,False,,,False,False,,
fbe1b03f-358d-460c-a0ec-9442e2f662d9,22,Foul Committed,3749233,2003/2004,Premier League,Manchester City,Michael Tarnat,False,,,False,False,,
49ad3b44-8f82-4ad6-be72-1a4ce0820f2f,22,Foul Committed,303664,2019/2020,La Liga,Real Sociedad,Igor Zubeldia Elorza,False,,,False,False,,
03cc572a-bc5a-43c2-899f-c5416d7362b8,22,Foul Committed,3749552,2003/2004,Premier League,Manchester United,Ruud van Nistelrooy,False,,,False,False,7,Yellow Card
041bd29d-eb28-404e-a8bf-0cffbac5db30,22,Foul Committed,16149,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,,,False,False,,
7d89734b-b774-4327-92e5-7323d7ecf121,22,Foul Committed,3749133,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,,,False,False,,
54301fcd-9014-416a-848f-15d94d9639ca,22,Foul Committed,303666,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,,,False,False,,
3b08bec9-c572-43a1-bf7c-998dd488e8a6,22,Foul Committed,303451,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames,False,,,False,False,,
c05ec12a-afd5-4ff7-b0e3-d8d37650afd9,22,Foul Committed,303400,2019/2020,La Liga,Valencia,Ezequiel Marcelo Garay,False,,,True,False,,
55fe0992-95b3-4477-a3d8-693c23cc5711,22,Foul Committed,303680,2019/2020,La Liga,Real Valladolid,Javier Moyano Lujano,False,,,False,False,,
8ac783fe-e3ca-4d30-bd52-98b8c1eedd28,22,Foul Committed,3773665,2020/2021,La Liga,Osasuna,Jonathan Calleri,True,,,False,False,,
3d1ac8f4-36cb-40f0-be0a-79fa1cb34ca5,22,Foul Committed,3749448,2003/2004,Premier League,Liverpool,Jamie Carragher,False,,,True,False,,
e2566580-09f1-465f-971d-971bfd92fcf3,22,Foul Committed,3749278,2003/2004,Premier League,Bolton Wanderers,Simon Charlton,False,,,False,False,,
ad286717-683a-4692-b1aa-4d393c7338fe,22,Foul Committed,3749462,2003/2004,Premier League,Birmingham City,Damien Johnson,False,,,False,False,7,Yellow Card
bdb48580-ca43-441d-9b8b-1882d2330e9f,22,Foul Committed,16240,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,True,False,,
98fc5a47-35c2-4a47-804e-53d9b6f0da90,22,Foul Committed,3749052,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,,,True,False,,
c6e5b3fe-5f76-4eaa-b7dc-b53d4dc1a892,22,Foul Committed,3749246,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,,,False,False,,
38af7d00-7d5e-4da5-90e8-2a3fceabb193,22,Foul Committed,16131,2018/2019,La Liga,Eibar,Joan Jordán Moreno,False,,,False,False,,
7375c7ab-b9a2-4137-b9e0-236d8f661abc,22,Foul Committed,16079,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
a9fa86be-6bff-4b6a-9a06-5082b0acd811,22,Foul Committed,3749642,2003/2004,Premier League,Arsenal,Patrick Vieira,False,,,False,False,,
d83d3044-8f93-4148-9db4-297b09ebe2c8,22,Foul Committed,16086,2018/2019,La Liga,Espanyol,Sergi Darder Moll,False,,,False,False,,
2c8a333e-009f-46bc-8253-f679790b8396,22,Foul Committed,16190,2018/2019,La Liga,Sevilla,Éver Maximiliano David Banega,False,,,True,False,,
e462feec-96de-4a6f-bcf0-2b1e91f69119,22,Foul Committed,16173,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,,,False,False,,
c57619c0-e6ef-4810-a811-4e0c8ac77716,22,Foul Committed,3749358,2003/2004,Premier League,Middlesbrough,George Boateng,False,,,True,False,,
fb866598-244a-46e2-9ba8-5228105f7c3f,22,Foul Committed,3749631,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,,,False,False,,
b0bda6a9-be96-4849-98dc-24af2ec15921,22,Foul Committed,303421,2019/2020,La Liga,Deportivo Alavés,Lucas Pérez Martínez,False,,,False,False,,
65dc728a-c911-4fbb-a2e0-4ace358d513a,22,Foul Committed,3749528,2003/2004,Premier League,Newcastle United,Titus Malachi Bramble,False,,,False,False,,
1a588386-105e-4021-9217-918274fd5fce,22,Foul Committed,16136,2018/2019,La Liga,Barcelona,Thomas Vermaelen,False,,,True,False,,
48127f40-a9c8-482c-9128-3eee95dcdd56,22,Foul Committed,3749276,2003/2004,Premier League,Chelsea,Eiður Smári Guðjohnsen,False,,,False,False,6,Second Yellow
ff0fec5e-0370-4296-80df-175c38c61016,22,Foul Committed,16275,2018/2019,La Liga,Deportivo Alavés,Jonathan Rodríguez Menéndez,False,,,False,False,,
dc190ce6-9e65-44f6-9feb-be34402cd19d,22,Foul Committed,3749133,2003/2004,Premier League,Aston Villa,Gareth Barry,False,,,False,False,,
c52cb298-9f49-4c4a-8329-7b678ed983e0,22,Foul Committed,3773386,2020/2021,La Liga,Deportivo Alavés,José Luis Sanmartín Mato,False,,,False,False,,
8242e0d0-67cd-42c7-abe6-23343988d116,22,Foul Committed,3773497,2020/2021,La Liga,Real Madrid,Luka Modrić,False,,,True,False,,
4fa7b598-3ea9-4a47-a847-9fd6e0ac6fee,22,Foul Committed,3773403,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,,,False,False,,
87bf04be-64ac-4594-86ff-d1825d944076,22,Foul Committed,3749603,2003/2004,Premier League,Arsenal,Thierry Henry,True,,,False,False,,
89044e22-e473-40fe-93a6-d5c37683a73d,22,Foul Committed,3773497,2020/2021,La Liga,Real Madrid,Luka Modrić,False,,,False,False,,
3d988765-6d28-42d2-9796-11783bbad939,22,Foul Committed,303487,2019/2020,La Liga,Celta Vigo,David Juncà Reñé,False,,,False,False,,
d511ced5-79c9-43ea-9a3e-bdf16df1fc04,22,Foul Committed,3749552,2003/2004,Premier League,Arsenal,Ray Parlour,False,,,True,False,,
15c1920f-98df-44e4-a306-313c44deac03,22,Foul Committed,3749493,2003/2004,Premier League,Everton,Thomas Gravesen,False,,,False,False,,
7ca7697e-553b-4ea9-8648-a50218ae1a6f,22,Foul Committed,16317,2018/2019,La Liga,Eibar,Joan Jordán Moreno,False,,,False,False,,
24d419f5-c998-4b5f-9cc8-3b3f27b26ee6,22,Foul Committed,3773526,2020/2021,La Liga,Deportivo Alavés,Tomás Pina Isla,False,,,False,False,,
6ec546a8-498b-418f-9fe6-c2e020242913,22,Foul Committed,3749246,2003/2004,Premier League,Manchester United,Mikaël Silvestre,False,,,False,False,,
2c08f974-f5ef-4b85-88f2-634cb937232c,22,Foul Committed,3749117,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,,,False,False,7,Yellow Card
b3f3acaf-7b4b-4925-ac2f-cd0b2812b2e1,22,Foul Committed,3749528,2003/2004,Premier League,Newcastle United,Jermaine Jenas,False,,,False,True,,
1f93bf02-9d00-4b6d-8456-b80ace938f42,22,Foul Committed,303451,2019/2020,La Liga,Mallorca,Ante Budimir,False,,,False,False,,
a675c1e7-f3b2-4d9c-bfd5-d4a4248a8918,22,Foul Committed,16095,2018/2019,La Liga,Levante UD,José Ángel Gómez Campaña,False,,,False,False,,
e0c42572-f49e-4cb1-8bcb-54863e279a09,22,Foul Committed,3749431,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,,,False,False,,
e444f197-405b-48e9-ac76-19e7b8cdc514,22,Foul Committed,3749133,2003/2004,Premier League,Arsenal,Pascal Cygan,False,,,False,False,,
96382c32-e1de-4024-a881-b84b8ac2c0fd,22,Foul Committed,303634,2019/2020,La Liga,Osasuna,Jon Moncayola Tollar,False,,,False,False,,
1914ac7b-d19d-4399-bc7d-14771f1e5431,22,Foul Committed,3749133,2003/2004,Premier League,Arsenal,Thierry Henry,False,,,False,False,,
26cd9fdb-90e5-4411-ac5c-cc45b26fcbdf,22,Foul Committed,303421,2019/2020,La Liga,Barcelona,Ricard Puig Martí,False,,,False,False,,
c95a8d80-f45a-4640-9396-a17fd1eeee0a,22,Foul Committed,303707,2019/2020,La Liga,Real Betis,William Silva de Carvalho,False,,,False,False,,
