event_id,id,name,match_id,season,competition,team,player,subbed_name,outcome_id,outcome_name
7bf73aea-8a85-4ac5-a5b1-90878d397c59,19,Substitution,3749079,2003/2004,Premier League,Arsenal,Sylvain Wiltord,Dennis Bergkamp,103,Tactical
f22d48b1-2184-4807-bfd4-f0a923c7c54a,19,Substitution,303634,2019/2020,La Liga,Barcelona,Ivan Rakitić,Sergio Busquets i Burgos,103,Tactical
50787e88-aa18-45fe-b839-0901d4c0df8d,19,Substitution,16109,2018/2019,La Liga,Celta Vigo,Iago Aspas Juncal,Francisco José Beltrán Peinado,102,Injury
1c269a87-c6de-423f-8ca4-c10364dd6495,19,Substitution,303707,2019/2020,La Liga,Barcelona,Antoine Griezmann,Ivan Rakitić,103,Tactical
9991a4ed-8a53-4562-9495-2975b3a2ff51,19,Substitution,16149,2018/2019,La Liga,Girona,Alejandro Granell Nogué,Seung-Ho Paik,103,Tactical
f73d442e-b158-4518-bb4a-d5e7c269dc24,19,Substitution,3773377,2020/2021,La Liga,Valencia,Yunus Dimoara Musah,Alejandro Blanco Sánchez,102,Injury
1d26be88-c949-4e16-922a-16497f4365a5,19,Substitution,16306,2018/2019,La Liga,Barcelona,Ivan Rakitić,Carles Aleña Castillo,103,Tactical
f9828ab7-b786-4bb2-b087-556e7aa353fa,19,Substitution,303725,2019/2020,La Liga,Villarreal,Francisco Alcácer García,Carlos Arturo Bacca Ahumada,102,Injury
4b1a7c58-1ef8-40cb-8bfc-52a535c08fdc,19,Substitution,3773386,2020/2021,La Liga,Barcelona,Clément Lenglet,Pedro González López,103,Tactical
da0bc609-d731-4a8d-821a-5e810f27ea90,19,Substitution,3749453,2003/2004,Premier League,Leeds United,Lucas Radebe,Nick Barmby,103,Tactical
6fbc35d5-4e13-4ea6-aadd-3f4e8d118862,19,Substitution,15973,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,Arthur Henrique Ramos de Oliveira Melo,103,Tactical
4cb372b5-027e-4f84-ad33-222496d1c0e8,19,Substitution,3773386,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,Miralem Pjanić,103,Tactical
efd6585b-1279-4424-b977-dba3a0a7dbe4,19,Substitution,3749453,2003/2004,Premier League,Arsenal,Robert Pirès,Ray Parlour,103,Tactical
665c28c2-371a-4b31-aa5d-02868830c7a8,19,Substitution,3773386,2020/2021,La Liga,Barcelona,Ousmane Dembélé,Francisco António Machado Mota de Castro Trincão,103,Tactical
372cd9f6-6dfd-455c-87b6-4f0e5be0bae5,19,Substitution,303680,2019/2020,La Liga,Barcelona,Clément Lenglet,Ronald Federico Araújo da Silva,103,Tactical
deae3b55-4c03-45d4-bdf0-8f3e84ef9778,19,Substitution,3749453,2003/2004,Premier League,Arsenal,Dennis Bergkamp,José Antonio Reyes Calderón,103,Tactical
53c4d5de-5302-4550-9674-070c682a701d,19,Substitution,303680,2019/2020,La Liga,Barcelona,Ricard Puig Martí,Ivan Rakitić,103,Tactical
71a7a6dd-320e-482b-a95c-de5775514793,19,Substitution,303504,2019/2020,La Liga,Levante UD,José Ángel Gómez Campaña,Erick Cathriel Cabaco Almada,103,Tactical
26bbec74-50bc-4f5b-a601-0995dde0f963,19,Substitution,3773689,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,Ronald Federico Araújo da Silva,103,Tactical
34b0d509-ab21-476a-b7c1-8ba0708d3ca3,19,Substitution,3773672,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,Sergino Dest,103,Tactical
76547a7e-91e6-4748-ab7d-9c85f119e63b,19,Substitution,3773665,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti,Ousmane Dembélé,103,Tactical
8966f2be-7bca-41b4-931f-057809aa5c33,19,Substitution,3773672,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia,Miralem Pjanić,103,Tactical
5adff408-c480-4cb5-9157-83e651037e5f,19,Substitution,303516,2019/2020,La Liga,Celta Vigo,Néstor Alejandro Araújo Razo,Jeison Fabián Murillo Cerón,103,Tactical
7fad582a-2d66-4f9d-a725-33b658417abe,19,Substitution,3773526,2020/2021,La Liga,Deportivo Alavés,Tomás Pina Isla,Pere Pons Riera,103,Tactical
9179529c-7ed3-4a1e-9183-ed730747366e,19,Substitution,16086,2018/2019,La Liga,Espanyol,Hernán Arsenio Pérez González,Leonardo Carrilho Baptistão,103,Tactical
9bad29b6-cfa9-4dc6-be3f-bf9b523248f2,19,Substitution,303664,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,Carles Aleña Castillo,103,Tactical
a8a2df96-e604-48e4-9cef-b607c7c7edde,19,Substitution,16190,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,Ousmane Dembélé,103,Tactical
efa3a08c-6778-4e31-91a1-17155a1e5df0,19,Substitution,3749278,2003/2004,Premier League,Bolton Wanderers,Iván Campo Ramos,Ibrahim Ba,103,Tactical
95329f78-b2d4-402a-8aff-822b8684636a,19,Substitution,3773526,2020/2021,La Liga,Barcelona,Frenkie de Jong,Miralem Pjanić,103,Tactical
2693b32a-bfa3-405e-9882-e8d5325f9403,19,Substitution,16190,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,Sergi Roberto Carnicer,103,Tactical
ebc2b62e-31c6-44e8-9f16-fb02011ea90a,19,Substitution,15998,2018/2019,La Liga,Leganés,Mikel Vesga Arruti,Sabin Merino Zuloaga,102,Injury
62e5fe98-7c36-4a18-9605-8fc6bfa68dd3,19,Substitution,3773526,2020/2021,La Liga,Barcelona,Óscar Mingueza García,Sergino Dest,103,Tactical
86c77446-b15e-4c5c-b942-4da19ab95ed7,19,Substitution,303664,2019/2020,La Liga,Barcelona,Jordi Alba Ramos,Nélson Cabral Semedo,103,Tactical
5b0f0aa1-f45d-46fe-9d98-72e9297d3e57,19,Substitution,3773625,2020/2021,La Liga,Sevilla,Ivan Rakitić,Óscar Rodríguez Arnaiz,103,Tactical
8b0fce11-8074-4de7-83e6-8f4b3711318f,19,Substitution,3749603,2003/2004,Premier League,Fulham,Martin Djetou,Collins John,103,Tactical
e429acda-324d-4547-b5cb-b624a050b4a3,19,Substitution,3773625,2020/2021,La Liga,Sevilla,Luuk de Jong,Óliver Torres Muñoz,103,Tactical
3b089dbd-27c3-495f-8e2d-37d2146724f3,19,Substitution,3749603,2003/2004,Premier League,Fulham,Junichi Inamoto,Brian McBride,103,Tactical
1669c76b-e950-445e-aced-4b730c93319f,19,Substitution,303610,2019/2020,La Liga,Granada,Álvaro Vadillo Cifuentes,José Antonio Rodríguez Díaz,103,Tactical
2400bec0-8242-456e-a735-4c374180ca4b,19,Substitution,303615,2019/2020,La Liga,Espanyol,Fernando Calero Villa,Sergi Darder Moll,103,Tactical
be640f26-2573-4ffd-896e-06402e3dd81f,19,Substitution,16056,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arturo Erasmo Vidal Pardo,103,Tactical
217c30b8-6d5e-4a95-bb88-0152ba552a2d,19,Substitution,3749310,2003/2004,Premier League,Southampton,Paul Telfer,Neill McCann,103,Tactical
df837790-5bf8-4b31-917f-3eedf088e9c0,19,Substitution,3773665,2020/2021,La Liga,Osasuna,Lucas Torró Marset,Oier Sanjurjo Mate,103,Tactical
cb855e78-5969-4082-8995-327a9e403edf,19,Substitution,3773665,2020/2021,La Liga,Osasuna,Roberto Torres Morales,Enric Gallego Puigsech,103,Tactical
b1842253-d8f6-450d-8d7c-8fce096350b4,19,Substitution,3749360,2003/2004,Premier League,Arsenal,Dennis Bergkamp,Ray Parlour,103,Tactical
86767b62-ee1e-446b-bb3b-2dfb0b5fddc9,19,Substitution,303634,2019/2020,La Liga,Osasuna,Adrián López Álvarez,Enrique Barja Afonso,103,Tactical
5a0a3709-6caa-4fb6-8c5d-b8de60f72b98,19,Substitution,16231,2018/2019,La Liga,Espanyol,Óscar Melendo Jiménez,Sergio García De La Fuente,103,Tactical
b38776ac-2f85-4efe-b3dd-a35169210e30,19,Substitution,3749278,2003/2004,Premier League,Arsenal,Dennis Bergkamp,Ray Parlour,103,Tactical
2d31b0a7-4db2-4886-87b3-00ad130f5f60,19,Substitution,16196,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,Nélson Cabral Semedo,103,Tactical
8e05c596-e03f-4dfd-b1f8-18a5dad5439d,19,Substitution,303634,2019/2020,La Liga,Osasuna,José Manuel Arnáiz Díaz,Enric Gallego Puigsech,103,Tactical
82fbe93e-abd4-44ab-ac4d-d9abcda0e277,19,Substitution,3749631,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón,Gaël Clichy,103,Tactical
09d24b0c-bfee-4dd0-be2f-daa2f0f2096d,19,Substitution,303615,2019/2020,La Liga,Barcelona,Antoine Griezmann,Arturo Erasmo Vidal Pardo,103,Tactical
39fb2d2b-228c-4daa-b519-ad1ba534786e,19,Substitution,16248,2018/2019,La Liga,Atlético Madrid,Filipe Luís Kasmirski,Álvaro Borja Morata Martín,103,Tactical
57eb848d-3ac3-42a3-876b-e502c83e37c3,19,Substitution,3749296,2003/2004,Premier League,Portsmouth,Yakubu Aiyegbeni,Jason Roberts,103,Tactical
362f46a1-c318-48af-8b27-01cd85667bf4,19,Substitution,16190,2018/2019,La Liga,Sevilla,Gabriel Iván Mercado,Franco Damián Vázquez,103,Tactical
3ab12de3-845a-4bc8-8e53-74496bc04f42,19,Substitution,303600,2019/2020,La Liga,Real Valladolid,José Ignacio Martínez García,Mohamed Salisu,103,Tactical
a0a3e886-0b78-4c76-bf29-5d8b5eb3d5f5,19,Substitution,3773377,2020/2021,La Liga,Barcelona,Pedro González López,Miralem Pjanić,103,Tactical
d8a6245c-7385-4a8f-8bb9-7edcce07b58d,19,Substitution,3773631,2020/2021,La Liga,Real Betis,Borja Iglesias Quintas,Lorenzo Jesús Morón García,103,Tactical
669f671e-2d85-4d3d-a9cb-390f346232ac,19,Substitution,3773466,2020/2021,La Liga,Celta Vigo,Joseph Aidoo,Miguel Baeza Pérez,103,Tactical
afe0cc33-f8b6-4c39-9f95-0fcb35632693,19,Substitution,3749246,2003/2004,Premier League,Manchester United,Eric Daniel Djemba-Djemba,Louis Saha,103,Tactical
68160fe6-fff3-4818-8838-f1ae0d769fc6,19,Substitution,303610,2019/2020,La Liga,Barcelona,Ivan Rakitić,Ricard Puig Martí,103,Tactical
0c475f9a-f0bc-48d9-ba06-742d77134e30,19,Substitution,3749079,2003/2004,Premier League,Chelsea,Adrian Mutu,Jesper Grønkjær,103,Tactical
43aadeb9-19c5-4efc-b8ea-bbcaef6aa5e4,19,Substitution,16079,2018/2019,La Liga,Villarreal,Manuel Trigueros Muñoz,Carlos Arturo Bacca Ahumada,103,Tactical
eea9ab43-5d55-44fc-8641-42fcd1136177,19,Substitution,303680,2019/2020,La Liga,Barcelona,Antoine Griezmann,Luis Alberto Suárez Díaz,103,Tactical
bab0281d-2241-4b03-8d2c-6879e94b161d,19,Substitution,3773631,2020/2021,La Liga,Real Betis,Nabil Fekir,Sergio Canales Madrazo,103,Tactical
945dca63-e2c9-4900-8a4f-4ca2bba4c12a,19,Substitution,303680,2019/2020,La Liga,Real Valladolid,Rubén Alcaraz Jiménez,Enes Ünal,103,Tactical
81d88fa1-3f11-4760-9152-72a9702736d7,19,Substitution,3749117,2003/2004,Premier League,Arsenal,Kolo Habib Touré,Laureano Bisan-Etame Mayer,102,Injury
28a35d98-25b8-4752-a7b8-509aac255ce5,19,Substitution,16073,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,Malcom Filipe Silva de Oliveira,103,Tactical
35d994e0-8c3d-4fad-a7b3-63e319156dcc,19,Substitution,16056,2018/2019,La Liga,Real Betis,Lorenzo Jesús Morón García,Sergio León Limones,103,Tactical
ad6a240e-6d43-461f-9df4-27430fed2572,19,Substitution,303731,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,Samuel Yves Umtiti,103,Tactical
2e25a75a-4a01-49df-8d7e-1b309ded498e,19,Substitution,303400,2019/2020,La Liga,Valencia,Kevin Gameiro,Rodrigo Moreno Machado,103,Tactical
71a50e5c-834c-41d2-aea5-6a06312486e9,19,Substitution,3773387,2020/2021,La Liga,Barcelona,Ousmane Dembélé,Sergino Dest,103,Tactical
99f292cd-6c50-4517-9076-d971dfae04a6,19,Substitution,3773372,2020/2021,La Liga,Atlético Madrid,Saúl Ñíguez Esclapez,João Félix Sequeira,103,Tactical
be21ec72-8188-4ce4-aa11-8e73460190fe,19,Substitution,3773387,2020/2021,La Liga,Barcelona,Antoine Griezmann,Martin Braithwaite Christensen,103,Tactical
dc3c4758-71f0-4f54-a1c4-5ecd439656e6,19,Substitution,3749346,2003/2004,Premier League,Leeds United,Michael Bridges,James Philip Milner,103,Tactical
9fe8e3c8-c5ac-4f42-a316-f7d79fb2d3f1,19,Substitution,303451,2019/2020,La Liga,Mallorca,Iddrisu Baba Mohammed,Josep Señé Escudero,103,Tactical
10c16060-59fe-49a4-af54-4f924fc485e3,19,Substitution,3773466,2020/2021,La Liga,Celta Vigo,Gabriel Veiga Novas,Manuel Agudo Durán,103,Tactical
3e0e2977-44bc-4516-8bfa-abc9081d45ce,19,Substitution,3773377,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia,Clément Lenglet,103,Tactical
54f9465d-b4d1-454c-923d-86139baa7d45,19,Substitution,303487,2019/2020,La Liga,Barcelona,Antoine Griezmann,Luis Alberto Suárez Díaz,103,Tactical
1e310795-c6c1-46eb-a79b-413ff3cad66d,19,Substitution,16086,2018/2019,La Liga,Espanyol,Óscar Melendo Jiménez,Sergio García De La Fuente,103,Tactical
1815279b-a244-415a-b17f-284fcafb69e1,19,Substitution,16131,2018/2019,La Liga,Eibar,Gonzalo Escalante,Enrique García Martínez,103,Tactical
f878a401-ad67-4037-a1b9-b26539924b4f,19,Substitution,16023,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Rafael Alcântara do Nascimento,103,Tactical
c03ffd7b-c373-4056-a134-2c49dfa09c7e,19,Substitution,3773466,2020/2021,La Liga,Celta Vigo,Emre Mor,Santiago Mina Lorenzo,103,Tactical
65f70d0d-4fb0-4f0e-b2f0-d85ac5f08bbe,19,Substitution,3764661,2020/2021,La Liga,Athletic Club,Mikel Vesga Arruti,Daniel García Carrillo,103,Tactical
1ba72f7b-5843-46a7-92a8-efdf4d0d155b,19,Substitution,16265,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Sergio Busquets i Burgos,103,Tactical
159476f2-c3fb-449e-80b2-643c0887e667,19,Substitution,3749448,2003/2004,Premier League,Liverpool,El-Hadji Ousseynou Diouf,Danny Murphy,103,Tactical
2f53f4de-52c2-4328-b8b7-24cc03e4e8e8,19,Substitution,3749462,2003/2004,Premier League,Birmingham City,David Dunn,Bryan Hughes,103,Tactical
2cfb990d-6f0d-4e47-921c-c7c6c2fece7f,19,Substitution,3764661,2020/2021,La Liga,Athletic Club,Óscar de Marcos Arana,Alejandro Berenguer Remiro,103,Tactical
1148e1ce-315c-4e23-96dc-4a5e0d35a531,19,Substitution,3773403,2020/2021,La Liga,Barcelona,Ousmane Dembélé,Martin Braithwaite Christensen,103,Tactical
1d9abdc0-78cc-4b29-825e-7a8d27a7b49b,19,Substitution,3749257,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Martin Keown,103,Tactical
8344391e-8a36-406d-bb83-67df05dbef89,19,Substitution,3773477,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,Miralem Pjanić,103,Tactical
76adf068-166b-4611-b2e5-1a0377375e79,19,Substitution,3773477,2020/2021,La Liga,Real Betis,Sergio Canales Madrazo,Rodrigo Sánchez Rodriguez,103,Tactical
523ca961-ad6e-4d20-9b9c-d1cc3ef68330,19,Substitution,3749434,2003/2004,Premier League,Arsenal,Gaël Clichy,Nwankwo Christian Kanu,103,Tactical
b0867eb4-0087-4063-9813-bd6d6db1321f,19,Substitution,3773369,2020/2021,La Liga,Barcelona,Frenkie de Jong,Ronald Federico Araújo da Silva,103,Tactical
c3140041-ecdd-4a93-b940-a52b7e4b789e,19,Substitution,3773597,2020/2021,La Liga,Barcelona,Ousmane Dembélé,Martin Braithwaite Christensen,103,Tactical
cbef620e-7679-4f7e-82bd-c18b2b985f87,19,Substitution,303532,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,Nélson Cabral Semedo,103,Tactical
be2eea9e-313a-4e0a-8d57-6325994f2798,19,Substitution,303473,2019/2020,La Liga,Sevilla,Manuel Agudo Durán,Munir El Haddadi Mohamed,103,Tactical
28d501f9-a525-4ca4-a153-a0972972f3e2,19,Substitution,303664,2019/2020,La Liga,Real Sociedad,Mikel Oyarzabal Ugarte,Ander Barrenetxea Muguruza,103,Tactical
7566a5b8-21bd-4dec-b9bb-d75f287a0e51,19,Substitution,303532,2019/2020,La Liga,Barcelona,Anssumane Fati,Luis Alberto Suárez Díaz,103,Tactical
7a14b952-ab5b-4f14-b28f-60c8120ebdc3,19,Substitution,303473,2019/2020,La Liga,Sevilla,Óliver Torres Muñoz,Joan Jordán Moreno,103,Tactical
b0017a56-40aa-43c1-b4ca-ac735ad66aa6,19,Substitution,15956,2018/2019,La Liga,Real Valladolid,Borja Fernández Fernández,Sergio Gontán Gallardo,103,Tactical
bd073504-7dd7-4026-813b-bf872b5680ca,19,Substitution,303470,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,Martin Braithwaite Christensen,103,Tactical
75f704d4-e67b-412e-bd1e-c5cf69c212ca,19,Substitution,15946,2018/2019,La Liga,Deportivo Alavés,Rubén Sobrino Pozuelo,Jorge Franco Alviz,102,Injury
8134b812-33da-4ec8-945b-49ab0419f614,19,Substitution,3773597,2020/2021,La Liga,Real Sociedad,Igor Zubeldia Elorza,Modibo Sagnan,103,Tactical
59ef2929-cd40-47c5-8b20-87a60f9f68b3,19,Substitution,3749590,2003/2004,Premier League,Leicester City,Leslie Ferdinand,Keith Gillespie,103,Tactical
de44b669-58e3-418f-bf52-9c586203e0b7,19,Substitution,3773597,2020/2021,La Liga,Real Sociedad,Alexander Isak,Jon Bautista Orgilles,103,Tactical
0af006d1-1e92-47bb-ac21-d259ee4932ec,19,Substitution,3749233,2003/2004,Premier League,Arsenal,Dennis Bergkamp,José Antonio Reyes Calderón,103,Tactical
8a56e852-94d9-49ad-a990-ad9c94b77b34,19,Substitution,3773477,2020/2021,La Liga,Barcelona,Anssumane Fati,Lionel Andrés Messi Cuccittini,102,Injury
67592ab2-6d4d-4673-ba2f-6f2ea3b4c8ed,19,Substitution,16157,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,Jordi Alba Ramos,103,Tactical
4e3c6b2c-0aa0-482b-bf04-fa5f2f0ff918,19,Substitution,16149,2018/2019,La Liga,Girona,Cristian Portugués Manzanera,Anthony Rubén Lozano Colón,103,Tactical
3576ddea-f497-4d8c-865e-ca2eaafd4e72,19,Substitution,16182,2018/2019,La Liga,Real Valladolid,Daniele Verde,Laureano Antonio Villa Suárez,103,Tactical
2fc38908-4024-4971-bac0-0222b3e57f3d,19,Substitution,3773586,2020/2021,La Liga,Granada,Luis Javier Suárez Charris,Federico Vico Villegas,103,Tactical
0326dffe-1bc9-44d7-a13d-21daeab92abb,19,Substitution,3749233,2003/2004,Premier League,Manchester City,Paul Bosvelt,Robbie Fowler,103,Tactical
48eb4abe-c856-4a81-b124-d55f436019d2,19,Substitution,3749196,2003/2004,Premier League,Tottenham Hotspur,Paul Konchesky,Mbulelo Mabizela,103,Tactical
5305abb8-601d-422e-84ae-83d2aa99b55d,19,Substitution,3773523,2020/2021,La Liga,Barcelona,Antoine Griezmann,Francisco António Machado Mota de Castro Trincão,103,Tactical
a3b5a759-bec7-4e6d-bd89-6ddb80c62124,19,Substitution,15956,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,Malcom Filipe Silva de Oliveira,103,Tactical
8ad6d271-7988-4c97-aeca-869eafbc824f,19,Substitution,303682,2019/2020,La Liga,Levante UD,Nikola Vukčević,Enis Bardhi,102,Injury
3255c0d7-03ec-4aae-9107-1bc26804c8af,19,Substitution,3749233,2003/2004,Premier League,Manchester City,Claudio Reyna,Steve McManaman,103,Tactical
85a35eca-f211-4acc-bcb8-7299c47900bf,19,Substitution,3773523,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,Carles Aleña Castillo,103,Tactical
6842c8df-4ffd-4ca1-805c-cf6b4397557b,19,Substitution,3749079,2003/2004,Premier League,Chelsea,"Gérémi Sorele N""Djitap Fotso",Jerrel Hasselbaink,103,Tactical
cebfb3b1-e236-4ba7-8f0d-e92900b2aed2,19,Substitution,303682,2019/2020,La Liga,Barcelona,Frenkie de Jong,Arthur Henrique Ramos de Oliveira Melo,103,Tactical
94a7376c-bb1b-4cfd-b715-f205274848aa,19,Substitution,3773497,2020/2021,La Liga,Real Madrid,Federico Santiago Valverde Dipetta,Marco Asensio Willemsen,103,Tactical
0de426fb-70ef-48df-8335-9cd5deebe934,19,Substitution,303451,2019/2020,La Liga,Barcelona,Ivan Rakitić,Carles Aleña Castillo,103,Tactical
2a1e4b5c-6140-48e3-8952-f5a856eb81f1,19,Substitution,3764440,2020/2021,La Liga,Elche,Omenuke Mfulu,Luis Miguel Sánchez Benítez,102,Injury
b66f2695-489a-402a-ba73-718472973d4b,19,Substitution,3749068,2003/2004,Premier League,Tottenham Hotspur,Stephen Kelly,Gustavo Augusto Poyet Domínguez,103,Tactical
3d085965-98bd-4335-943d-744f9327a63f,19,Substitution,3749233,2003/2004,Premier League,Arsenal,Robert Pirès,Pascal Cygan,103,Tactical
f35c4f11-0ed9-4810-ac6f-891d77e0efb0,19,Substitution,16131,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer,Nélson Cabral Semedo,103,Tactical
803d4cc7-f36b-4106-9fb9-a9d471914306,19,Substitution,3764661,2020/2021,La Liga,Barcelona,Sergino Dest,Óscar Mingueza García,103,Tactical
11b6fda3-90d9-43f7-89d5-f90b75792960,19,Substitution,16131,2018/2019,La Liga,Eibar,Sergio Enrich Ametller,Marc Cardona Rovira,103,Tactical
f8c97f05-c080-424c-a9ad-50a3b6709128,19,Substitution,3764661,2020/2021,La Liga,Barcelona,Ousmane Dembélé,Martin Braithwaite Christensen,103,Tactical
1c5ec60f-1f0f-445d-b78f-82beceaefde3,19,Substitution,3773523,2020/2021,La Liga,Barcelona,Óscar Mingueza García,Clément Lenglet,103,Tactical
addb93e2-720d-4171-a413-403628bbfa6c,19,Substitution,16182,2018/2019,La Liga,Real Valladolid,Enes Ünal,Sergio Gontán Gallardo,103,Tactical
d197b464-83ed-44dc-bb3d-11fed96ac3e5,19,Substitution,303680,2019/2020,La Liga,Real Valladolid,Sergio Guardiola Navarro,Sandro Ramírez Castillo,103,Tactical
fbb9c0ec-49fa-457f-a9ee-7729e4306cd6,19,Substitution,3773661,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,Ronald Federico Araújo da Silva,103,Tactical
0d859f2f-5ecf-4e0c-95a5-56a8162b4ed6,19,Substitution,3773661,2020/2021,La Liga,Getafe,Nemanja Maksimović,Mauro Wilney Arambarri Rosa,103,Tactical
76bd22c6-a0ae-454a-8c9b-9c02f55f4339,19,Substitution,3749465,2003/2004,Premier League,Blackburn Rovers,Matt Jansen,Dwight Yorke,103,Tactical
6238a4b3-854a-44cf-b6a0-31c53da53237,19,Substitution,303615,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,Martin Braithwaite Christensen,103,Tactical
58fbd0bb-8cc3-4050-ae3e-b4116e3d7cb4,19,Substitution,303674,2019/2020,La Liga,Sevilla,Óliver Torres Muñoz,Éver Maximiliano David Banega,103,Tactical
1913978c-e825-44a6-b26d-c8bd352c25c7,19,Substitution,3773695,2020/2021,La Liga,Barcelona,Pedro González López,Moriba Kourouma Kourouma,103,Tactical
3ccd3268-a682-4c26-8569-3ccd982ef977,19,Substitution,3773661,2020/2021,La Liga,Getafe,Carles Aleña Castillo,Sabit Abdulai,103,Tactical
be970859-2af2-4b03-9dc6-757aee3623c2,19,Substitution,3773415,2020/2021,La Liga,Cádiz,Jon Ander Garrido Moracia,José María Martín-Bejarano Serrano,103,Tactical
d1004b31-e4b4-4046-961e-638401e2b709,19,Substitution,3773689,2020/2021,La Liga,Villarreal,Samuel Chimerenka Chukwueze,Yeremi Jesús Pino Santos,103,Tactical
66160de6-89ae-476a-8eb4-12468f77809b,19,Substitution,3773672,2020/2021,La Liga,Sevilla,Ivan Rakitić,Nemanja Gudelj,103,Tactical
e194e89d-ac05-488b-a125-f043e9dfb269,19,Substitution,3773695,2020/2021,La Liga,Barcelona,Sergino Dest,Sergi Roberto Carnicer,103,Tactical
475dee83-d5ef-42ef-839e-3b1700e08a0a,19,Substitution,3773661,2020/2021,La Liga,Getafe,Marc Cucurella Saseta,Amankwaa Akurugu,103,Tactical
0cf7f3a4-a209-42b3-bf65-f8f7b31b853b,19,Substitution,3773415,2020/2021,La Liga,Cádiz,Jairo Izquierdo González,Alejandro Fernández Iglesias,103,Tactical
d8336fa5-5499-4d82-baa1-3b7559c0d18e,19,Substitution,3773428,2020/2021,La Liga,Cádiz,Jens Jønsson,Augusto Matías Fernández,103,Tactical
22d60dae-ecb8-429a-864d-88695868b2c7,19,Substitution,3773689,2020/2021,La Liga,Villarreal,Raúl Albiol i Tortajada,Mario Gaspar Pérez Martínez,103,Tactical
8b83ba6e-1c4f-43a5-bd5f-043bff94526e,19,Substitution,3773661,2020/2021,La Liga,Barcelona,Clément Lenglet,Moriba Kourouma Kourouma,103,Tactical
c84250a4-25f3-42f5-a66b-447e358e2844,19,Substitution,3773415,2020/2021,La Liga,Cádiz,Álvaro Negredo Sánchez,Anthony Rubén Lozano Colón,103,Tactical
7246b999-4c12-466e-92b8-3d9a3e812280,19,Substitution,16196,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arturo Erasmo Vidal Pardo,103,Tactical
2251f262-4451-4b13-8e2a-61c952406ce9,19,Substitution,3773625,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,Ronald Federico Araújo da Silva,103,Tactical
64397294-575a-46d1-813b-f42e35df48fe,19,Substitution,303696,2019/2020,La Liga,Atlético Madrid,Marcos Llorente Moreno,João Félix Sequeira,103,Tactical
c88ad754-b7b0-42cd-a3d1-54a46dd49ff8,19,Substitution,303548,2019/2020,La Liga,Mallorca,Marc Pedraza Sarto,Iddrisu Baba Mohammed,103,Tactical
bc12047c-d768-4aea-afef-63e671f6e9a1,19,Substitution,3749358,2003/2004,Premier League,Middlesbrough,Chris Riggott,Andrew Davies,103,Tactical
c4bf3e0b-fdf0-496e-92af-ef2cb21093ae,19,Substitution,3773428,2020/2021,La Liga,Cádiz,Alberto Perea Correoso,Omobolaji Habeeb Adekanye,103,Tactical
b8dcccf1-473e-48ca-a4dc-ac81cb511d6f,19,Substitution,3749358,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Eduardo César Daude Gaspar,103,Tactical
de5336fe-f579-4016-9af0-8eb3f4d7a543,19,Substitution,303548,2019/2020,La Liga,Barcelona,Antoine Griezmann,Luis Alberto Suárez Díaz,103,Tactical
ba1d2592-cb3b-441b-a4ab-0a8274b2a17e,19,Substitution,3773369,2020/2021,La Liga,Barcelona,Antoine Griezmann,Moriba Kourouma Kourouma,103,Tactical
630ffe7d-75e2-46b2-b533-793a441a11d5,19,Substitution,3749358,2003/2004,Premier League,Arsenal,Robert Pirès,Dennis Bergkamp,103,Tactical
c8147551-e810-4c98-af1b-0409c7f0afc6,19,Substitution,3749192,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Jérémie Aliadière,103,Tactical
