event_id,id,name,match_id,season,competition,team,player,offensive,failure
0b1fbaab-0875-457e-a497-916908b4df07,2,Ball Recovery,3749642,2003/2004,Premier League,Charlton Athletic,Paolo Di Canio,False,False
cd8156cc-9bb3-498e-926c-517152327019,2,Ball Recovery,16289,2018/2019,La Liga,Levante UD,Borja Mayoral Moya,False,True
06a7decf-371c-4609-8364-540658a65dfa,2,Ball Recovery,3749274,2003/2004,Premier League,Portsmouth,Amdy Moustapha Faye,False,False
51467e63-b021-4196-b93e-d1e1fdff57e2,2,Ball Recovery,16289,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False
64e768ca-bd14-4b04-88dc-864b3d3a9db5,2,Ball Recovery,16149,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False
6add9ee8-15d0-4915-8081-0f614fd52228,2,Ball Recovery,3749117,2003/2004,Premier League,Everton,Kevin Kilbane,False,False
c24dfdb9-d688-4867-aa37-d4bbd38ab1f4,2,Ball Recovery,3749310,2003/2004,Premier League,Southampton,Rory Delap,False,False
feaf716b-96d5-4603-93d7-8039b0834088,2,Ball Recovery,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Jody Craddock,False,False
c24bf54d-28cb-4a5d-a986-fd76be2b49c4,2,Ball Recovery,303700,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti,False,False
1f17ce7c-401a-4fdc-b538-2a97b6c471bb,2,Ball Recovery,15946,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False
78b5b760-fca6-41cb-b8ce-98e49ec0bef2,2,Ball Recovery,16136,2018/2019,La Liga,Leganés,Iván Cuéllar Sacristán,False,False
a603c30b-6f71-4f99-ba1a-8bc4bd1f9f4a,2,Ball Recovery,3749603,2003/2004,Premier League,Arsenal,Jens Lehmann,False,False
3214a8d5-6157-4147-a69e-5de728dbb26d,2,Ball Recovery,3749358,2003/2004,Premier League,Arsenal,Ashley Cole,False,False
3df39aac-a6fb-47a2-ac01-96c39929916c,2,Ball Recovery,303664,2019/2020,La Liga,Real Sociedad,Ander Guevara Lajo,False,False
b99d3530-443c-465f-8144-bb7734a1b57a,2,Ball Recovery,303504,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False
94d9ce19-a718-4c88-ada2-45f2b57b6e1e,2,Ball Recovery,3773597,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,False
3da8a509-13c7-4a60-acd3-6d4817b96faf,2,Ball Recovery,3773403,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,False,False
705f7e23-db5e-4898-b6b3-300f78f482d5,2,Ball Recovery,303666,2019/2020,La Liga,Granada,Carlos Fernández Luna,False,False
20f27993-062c-4c92-b2fb-8f6a58d026d7,2,Ball Recovery,3749117,2003/2004,Premier League,Arsenal,Jens Lehmann,False,False
03d803c4-12c1-4f81-9104-2945cc8fe7f7,2,Ball Recovery,303479,2019/2020,La Liga,Real Sociedad,Mikel Merino Zazón,False,False
837b7ac7-0280-4fc2-ab4b-f7d7da8df8ad,2,Ball Recovery,16275,2018/2019,La Liga,Deportivo Alavés,Carlos Martín Vigaray,False,False
a1d5005c-fa07-4a51-a33c-9df361bee74f,2,Ball Recovery,16109,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,False
1bb31448-b1eb-4b38-b2da-3211e361d178,2,Ball Recovery,16149,2018/2019,La Liga,Girona,Douglas Luiz Soares de Paulo,False,False
aee4168d-0f98-43b9-ad7a-f82e17dfb4af,2,Ball Recovery,3749358,2003/2004,Premier League,Middlesbrough,Alan Wright,False,False
c54f803d-5d2b-47f3-b0d7-65b56481e0b4,2,Ball Recovery,303700,2019/2020,La Liga,Eibar,Sergio Álvarez Díaz,False,False
661ea313-d51f-4046-b9ec-85fbd1b76440,2,Ball Recovery,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Henri Camara,False,True
77dcb505-0622-46b4-9d04-cb891783c81a,2,Ball Recovery,3773477,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False
47df7e12-bb35-43e3-aec3-4ab67b5a59d3,2,Ball Recovery,3773369,2020/2021,La Liga,Barcelona,Sergino Dest,False,False
690df625-2631-49b4-bd17-0c6bc294ac79,2,Ball Recovery,303666,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False
8ebf8b50-e176-4e87-b62d-990a1773a7cb,2,Ball Recovery,3749276,2003/2004,Premier League,Chelsea,Frank Lampard,False,True
16620dca-a2b8-4472-89c6-0e17c3698c42,2,Ball Recovery,3749358,2003/2004,Premier League,Arsenal,Jens Lehmann,False,False
17e4fa0b-51ce-4d40-bad8-895ca6c72c94,2,Ball Recovery,3749522,2003/2004,Premier League,Arsenal,Ray Parlour,False,False
9ebd5e79-2b56-435b-a35e-899a561ac9b8,2,Ball Recovery,303451,2019/2020,La Liga,Mallorca,Manuel Reina Rodríguez,False,False
34a12723-d0ad-492a-90f2-062f982c7ba0,2,Ball Recovery,3764440,2020/2021,La Liga,Elche,José Raúl Gutiérrez Parejo,False,False
6b3adfc5-9944-4ed5-b36c-2289db827fb6,2,Ball Recovery,16079,2018/2019,La Liga,Villarreal,Pablo Fornals Malla,False,False
04a6933d-1482-4d29-81dc-a9d642d11cfe,2,Ball Recovery,3749276,2003/2004,Premier League,Arsenal,Thierry Henry,False,False
06d0ec67-a959-4946-b6b6-d6880644de71,2,Ball Recovery,3773386,2020/2021,La Liga,Deportivo Alavés,Rodrigo Andrés Battaglia,False,False
c5f54438-fde3-426b-953f-b27b5c970271,2,Ball Recovery,16205,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,False
98730963-e2bb-4ca8-abae-279076473563,2,Ball Recovery,3749133,2003/2004,Premier League,Aston Villa,Peter Whittingham,False,True
2437f55c-e17e-4375-a7f4-7bc205c761aa,2,Ball Recovery,3749454,2003/2004,Premier League,Manchester City,Jihai Sun,False,False
92362dac-7d20-455c-a632-2271d930d9e8,2,Ball Recovery,16317,2018/2019,La Liga,Eibar,Marc Cucurella Saseta,False,False
fac1e7bb-e957-4c41-9fb9-79430a45569e,2,Ball Recovery,3749133,2003/2004,Premier League,Aston Villa,Thomas Løvendahl Sørensen,False,False
085bbfa5-c6f1-48cf-85a9-00df71eae974,2,Ball Recovery,3749133,2003/2004,Premier League,Arsenal,Nwankwo Christian Kanu,False,False
acb71840-da0e-4ba2-8693-7d7dd3774882,2,Ball Recovery,3764440,2020/2021,La Liga,Barcelona,Pedro González López,False,False
b30e6058-b30a-4e00-9dd2-ec62078cfa11,2,Ball Recovery,15946,2018/2019,La Liga,Barcelona,Ousmane Dembélé,False,False
b170fd08-a77a-44a5-a098-3990904939d3,2,Ball Recovery,303430,2019/2020,La Liga,Villarreal,Sergio Asenjo Andrés,False,False
1c418ce5-e2c5-4a38-b1cb-d7fede0b1a6d,2,Ball Recovery,16205,2018/2019,La Liga,Rayo Vallecano,Gilbert Gianelli Imbula Wanga,False,False
5f27484f-9407-4e86-9230-23d999e92f8c,2,Ball Recovery,3773457,2020/2021,La Liga,Celta Vigo,Kevin Vázquez Comesaña,False,False
65162088-64c6-4be2-8215-d7c10cb7696e,2,Ball Recovery,15946,2018/2019,La Liga,Deportivo Alavés,Rubén Sobrino Pozuelo,False,True
c0690bb4-21b5-4efc-bfed-6507dbda77ef,2,Ball Recovery,16275,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer,False,False
f575b735-56f5-48fe-bdc1-cd9349966689,2,Ball Recovery,3773477,2020/2021,La Liga,Real Betis,Guido Rodríguez,False,False
2b6f2d78-5071-42ee-b852-7ed9ded2a0f0,2,Ball Recovery,16109,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False
c927ad46-f329-45b8-8784-655f9024e514,2,Ball Recovery,16317,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False
2aceb97c-e8eb-43b3-95c3-55afd2b0d9cf,2,Ball Recovery,3773466,2020/2021,La Liga,Celta Vigo,José Manuel Fontán Mondragón,False,False
d6f03a34-396d-44e8-981f-d945cd1891b0,2,Ball Recovery,3749257,2003/2004,Premier League,Arsenal,Jens Lehmann,False,False
8052149e-8083-4f90-9316-863f2b888d9d,2,Ball Recovery,3749358,2003/2004,Premier League,Middlesbrough,Gareth Southgate,False,False
d4f8e0ce-dcfd-4d30-a557-2772370e781f,2,Ball Recovery,3749133,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False
d6b4b829-350e-44bb-8e98-6267c34b7ea1,2,Ball Recovery,3749552,2003/2004,Premier League,Manchester United,Cristiano Ronaldo dos Santos Aveiro,False,False
c73592a7-6321-4732-92fe-7bd1ff9f0bf6,2,Ball Recovery,15946,2018/2019,La Liga,Barcelona,Ousmane Dembélé,False,False
65ba1edb-6c2c-4ca7-89e9-3d91ea559d63,2,Ball Recovery,16136,2018/2019,La Liga,Leganés,Martin Braithwaite Christensen,False,False
c11e13be-a1a5-4d61-9fd7-f5fe2f269645,2,Ball Recovery,3749631,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False
051c4dd7-613d-40b2-acdd-a703b2d3d425,2,Ball Recovery,3773597,2020/2021,La Liga,Real Sociedad,Martín Merquelanz Castellanos,False,False
3ee9020c-ee47-4985-bbac-c7a8e95442ee,2,Ball Recovery,3749358,2003/2004,Premier League,Middlesbrough,Stuart Parnaby,False,False
fd240689-5330-4c75-be31-48ea0f4e7e38,2,Ball Recovery,3773377,2020/2021,La Liga,Valencia,Maximiliano Gómez González,False,False
652c7d19-6f5e-4111-a885-8fa010854530,2,Ball Recovery,3749274,2003/2004,Premier League,Portsmouth,Amdy Moustapha Faye,False,False
39e6dccf-da22-465d-b4e8-877e98841934,2,Ball Recovery,3749276,2003/2004,Premier League,Chelsea,"Gérémi Sorele N""Djitap Fotso",False,False
d5908057-ad6a-4115-85ce-753044315682,2,Ball Recovery,3749310,2003/2004,Premier League,Arsenal,Patrick Vieira,False,True
eff9bbaf-ef61-419d-82d5-88e70c89cfa8,2,Ball Recovery,16109,2018/2019,La Liga,Celta Vigo,Rubén Blanco Veiga,False,False
3d23d3d4-76f3-407f-8483-3c39c5ef57d1,2,Ball Recovery,303682,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,False,False
6fef3c3f-efa4-4e2f-8d3b-18bd34cde2b7,2,Ball Recovery,3749642,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False
c6ac234a-a9ce-4f74-94a4-601c691889f6,2,Ball Recovery,3749310,2003/2004,Premier League,Southampton,Darren Kenton,False,False
f71b555a-52e6-4043-abe4-5c30c06a41ce,2,Ball Recovery,15978,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False
b9f2f810-4003-403c-ba57-38a8b4ca817e,2,Ball Recovery,3749462,2003/2004,Premier League,Birmingham City,Robbie Savage,False,False
b1b0bbb7-50c6-4ef1-a54a-70fff03e9d6f,2,Ball Recovery,16073,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False
f78a6670-a713-41f4-832b-a00494bddfa8,2,Ball Recovery,303715,2019/2020,La Liga,Leganés,Unai Bustinza Martínez,False,True
2fa02a0d-b3d1-4363-bfa3-28ee9f4125a2,2,Ball Recovery,303400,2019/2020,La Liga,Valencia,Gabriel Armando de Abreu,False,False
6c335fab-7a25-4dc5-b30b-e8c7f18eba21,2,Ball Recovery,303615,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,True
3495e0d0-139d-4d90-8205-86aa8fd6040e,2,Ball Recovery,3749431,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False
fd4bb85f-6596-462a-bead-ad98d9f8ab41,2,Ball Recovery,3773387,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,False
65b9f89e-355e-4330-83aa-8572086669a3,2,Ball Recovery,3773526,2020/2021,La Liga,Deportivo Alavés,Martín Aguirregabiria Padilla,False,False
d93e50c3-dd91-4532-8921-ced1f1667b06,2,Ball Recovery,303479,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,True
399a38cd-a8fc-44e5-885b-8e3d59dcd2d9,2,Ball Recovery,3773403,2020/2021,La Liga,Athletic Club,Yeray Álvarez López,False,False
f7d75285-a699-4d5e-9776-f22025179265,2,Ball Recovery,303473,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,False,False
525d8134-af4b-43be-a7bd-13f7793d91cc,2,Ball Recovery,3749453,2003/2004,Premier League,Leeds United,Jermaine Pennant,False,False
be8ec76d-8468-4c9f-9af1-13b9707684c2,2,Ball Recovery,303634,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False
35fed9a3-170a-41f6-b07f-6c40069cdb21,2,Ball Recovery,303680,2019/2020,La Liga,Real Valladolid,Sandro Ramírez Castillo,False,False
7a0bbbc3-a100-4c16-93ab-d828650ed7b1,2,Ball Recovery,3749108,2003/2004,Premier League,Arsenal,Jens Lehmann,False,False
a14306d8-3b0b-4cd6-8a83-6a2ee020f2df,2,Ball Recovery,3749528,2003/2004,Premier League,Arsenal,Sylvain Wiltord,False,False
e0f9bb61-536c-4bf3-81fe-78dddd363790,2,Ball Recovery,3749453,2003/2004,Premier League,Leeds United,Paul Robinson,False,False
07269b83-c271-4e87-95c4-3b95787db968,2,Ball Recovery,303666,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,True
69ec8b1a-fcf1-4386-95fa-3c436e6b088d,2,Ball Recovery,16240,2018/2019,La Liga,Villarreal,Alfonso Pedraza Sag,False,False
fb89a202-22bc-43f6-acff-5bab0caba28d,2,Ball Recovery,15998,2018/2019,La Liga,Leganés,Rubén Salvador Pérez Del Mármol,False,False
a9ff0f35-5833-4570-a4e3-85130cb14682,2,Ball Recovery,3773428,2020/2021,La Liga,Cádiz,Alejandro Fernández Iglesias,False,False
6969e307-40ff-4de9-b249-d06c243b04b7,2,Ball Recovery,16086,2018/2019,La Liga,Espanyol,Marc Roca Junqué,False,False
448526aa-e082-48bc-be30-16fceb5b6ae0,2,Ball Recovery,303666,2019/2020,La Liga,Granada,Ángel Montoro Sánchez,False,False
368542d2-71a0-42af-8643-8f8d6248703d,2,Ball Recovery,16010,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,True
475ec20b-c011-4649-9d13-2bd311854445,2,Ball Recovery,303516,2019/2020,La Liga,Celta Vigo,Joseph Aidoo,False,False
6f516d73-af3d-43cd-89c6-c317b665f2c5,2,Ball Recovery,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Alex Rae,False,False
6cd5f958-6052-4bc9-b24c-a5f99afefe0d,2,Ball Recovery,303473,2019/2020,La Liga,Sevilla,Munir El Haddadi Mohamed,False,False
f831fe27-53d8-40a2-bee3-9ca88d119f5f,2,Ball Recovery,15946,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False
1d16e698-fd53-4d67-95e0-8c083bc98f1f,2,Ball Recovery,3773672,2020/2021,La Liga,Sevilla,Jesús Joaquín Fernández Sáez de la Torre,False,False
a7cf4f3a-1c0e-4287-aef4-1ddf91e17fe1,2,Ball Recovery,16010,2018/2019,La Liga,Athletic Club,Óscar de Marcos Arana,False,False
88205f28-956a-4998-84aa-9f313eacf434,2,Ball Recovery,303696,2019/2020,La Liga,Atlético Madrid,Renan Augusto Lodi dos Santos,False,False
65bc2f22-9d43-43e0-9e35-5a264aa41cad,2,Ball Recovery,3749278,2003/2004,Premier League,Bolton Wanderers,Kevin Cyril Davies,False,False
f0fb361e-1e8e-4815-abe2-c69c73e115de,2,Ball Recovery,15998,2018/2019,La Liga,Leganés,Iván Cuéllar Sacristán,False,False
188206df-e19d-4389-84ec-4cb4f1fa6853,2,Ball Recovery,3749465,2003/2004,Premier League,Blackburn Rovers,Michael Gray,False,False
67c48a06-b5ae-42a3-8844-ee02b0c1f19e,2,Ball Recovery,303517,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False
e831324b-6e7b-4575-8e82-142abbf2ba5f,2,Ball Recovery,16010,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,False
95c2a901-9aa8-4ace-80fa-78e300916dba,2,Ball Recovery,3749133,2003/2004,Premier League,Arsenal,Ashley Cole,False,False
d2064924-dcff-4dd4-9ec4-20fe84087efd,2,Ball Recovery,3749590,2003/2004,Premier League,Arsenal,Jens Lehmann,False,False
be29ba90-58b8-457a-9c01-69dfe05011b1,2,Ball Recovery,303666,2019/2020,La Liga,Barcelona,Clément Lenglet,False,True
d55ea1c2-ffd4-4859-a4b2-e0702c340f6e,2,Ball Recovery,16131,2018/2019,La Liga,Eibar,Enrique García Martínez,False,False
8a6e88df-7621-4d0e-8ef2-6035b79c4685,2,Ball Recovery,303666,2019/2020,La Liga,Granada,José Antonio Rodríguez Díaz,False,False
4157a8fa-8209-4041-984a-3b62a1729e20,2,Ball Recovery,3773672,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False
4f88ad48-dd15-4b62-a525-2cbf5bb337a6,2,Ball Recovery,3773497,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,False,False
58b647a1-db03-4955-910f-71417dc88776,2,Ball Recovery,303696,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False
6e590ef4-a698-407c-afde-b0c42d8ca9bf,2,Ball Recovery,3773565,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False
cc6e2357-763d-44b3-b882-fadcf5c8de24,2,Ball Recovery,16131,2018/2019,La Liga,Eibar,Rubén Peña Jiménez,False,False
0cd1b97d-6714-4871-8492-fc974342c35b,2,Ball Recovery,3749360,2003/2004,Premier League,Blackburn Rovers,Craig Short,False,False
4ee079a2-a9b0-4de0-9a99-983d1817beef,2,Ball Recovery,3749133,2003/2004,Premier League,Arsenal,Ashley Cole,False,False
978d09b9-30ce-464c-ae0d-28967bf2669b,2,Ball Recovery,16205,2018/2019,La Liga,Rayo Vallecano,Stole Dimitrievski,False,False
33238536-bfe0-4f05-b54a-fc34dc5c91e5,2,Ball Recovery,3749528,2003/2004,Premier League,Newcastle United,Aaron Hughes,False,False
35f8c892-6c73-4e7f-b50e-ad08cdfedd09,2,Ball Recovery,3749278,2003/2004,Premier League,Bolton Wanderers,Émerson Augusto Thome,False,False
de9ad4b8-095d-4d00-9685-da328fbfa882,2,Ball Recovery,303421,2019/2020,La Liga,Deportivo Alavés,Luis Jesús Rioja González,False,False
759df62f-99c0-487b-90d2-1025ece52e7f,2,Ball Recovery,16275,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,True
17923e23-e682-48e0-b63b-92072db750f3,2,Ball Recovery,3773403,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,False,False
808c0862-ed72-40df-b555-060b26419bc8,2,Ball Recovery,16275,2018/2019,La Liga,Deportivo Alavés,Borja González Tomás,False,True
28aea543-792a-4112-baef-3c612c838f32,2,Ball Recovery,3773625,2020/2021,La Liga,Sevilla,Joan Jordán Moreno,False,False
25f39eda-0900-4ac9-863f-23e201569371,2,Ball Recovery,16240,2018/2019,La Liga,Villarreal,José Ramiro Funes Mori,False,False
a46f2c76-ee4b-4b8a-836a-66903abd830b,2,Ball Recovery,16275,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False
7c449b4b-15cc-49d2-b307-daa9dab8e9a5,2,Ball Recovery,3749493,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,False
bdf21eae-2087-4a1c-823e-9d3da7deb9d8,2,Ball Recovery,3773523,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão,False,False
4a269234-54fc-44ed-ade2-647595c7b546,2,Ball Recovery,3749108,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,True
1f06b733-cadb-4273-b0eb-47ecc99a489f,2,Ball Recovery,3764440,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,False,False
5bc00bcf-3c97-48f0-9ac1-45916eed946c,2,Ball Recovery,16010,2018/2019,La Liga,Athletic Club,Daniel García Carrillo,False,False
4f241053-de98-476d-adca-b36a0bcaa7d6,2,Ball Recovery,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Colin Cameron,False,True
db3313ae-8cdf-450b-b2eb-f1ed8c55d6e7,2,Ball Recovery,3773672,2020/2021,La Liga,Sevilla,Luuk de Jong,False,False
579facd4-e177-46bf-9bca-cc292b118b73,2,Ball Recovery,3749552,2003/2004,Premier League,Arsenal,Ashley Cole,False,True
ee7ad7ea-be7e-43ad-b785-746b8bb52cbd,2,Ball Recovery,3749052,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False
442412f6-b69a-4cfc-8a1b-75ab18edb239,2,Ball Recovery,3773372,2020/2021,La Liga,Atlético Madrid,Marcos Llorente Moreno,False,False
2e05e74c-0d03-4ec9-aba6-af943d5085f5,2,Ball Recovery,3749642,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,False
a947367d-d736-4cfe-8fb5-b4c1e1e3b2ad,2,Ball Recovery,16086,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,False
3ddc9b81-08b6-4cc0-b528-6d99980d5ced,2,Ball Recovery,3773672,2020/2021,La Liga,Sevilla,Jesús Navas González,False,False
bc4ce450-f1f3-4b47-9375-72063b641d60,2,Ball Recovery,16131,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,False
b6d6b345-14a1-4f63-a32b-fca53abdd13c,2,Ball Recovery,3749431,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False
5728ad4d-d00b-4a0e-9a0f-245b079dbf69,2,Ball Recovery,15946,2018/2019,La Liga,Deportivo Alavés,Ibai Gómez Pérez,False,False
ae37af75-b566-4ccc-827d-5329eb6e5f67,2,Ball Recovery,3749133,2003/2004,Premier League,Aston Villa,Jlloyd Tafari Samuel,False,False
f9833a9b-64ec-43f5-983f-245c9800ad8a,2,Ball Recovery,303634,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,False,False
f951db1d-87c8-4012-bfcb-356adf69abc7,2,Ball Recovery,16131,2018/2019,La Liga,Eibar,Pedro Bigas Rigo,False,False
0a9b325f-3b71-4337-8643-b7b2edc1d1d4,2,Ball Recovery,3773369,2020/2021,La Liga,Huesca,Mikel Rico Moreno,False,False
1b414f27-4d1e-48a0-97ae-ebaf28301fef,2,Ball Recovery,3773477,2020/2021,La Liga,Real Betis,William Silva de Carvalho,False,False
82f01139-be50-40af-b7ca-2685ef795e3c,2,Ball Recovery,3749108,2003/2004,Premier League,Aston Villa,Lee Hendrie,False,False
a58f4917-0575-4d88-b129-087a3b59a267,2,Ball Recovery,3749552,2003/2004,Premier League,Arsenal,Dennis Bergkamp,False,False
2b41690c-0637-4e5c-bb4e-b69a65f734e6,2,Ball Recovery,16205,2018/2019,La Liga,Rayo Vallecano,Santiago Comesaña Veiga,False,False
8f829e93-0bad-4060-a800-df8512b489b8,2,Ball Recovery,3773695,2020/2021,La Liga,Valencia,Uroš Račić,False,False
b8c160bc-2b09-4b82-b57f-790672a17267,2,Ball Recovery,3773585,2020/2021,La Liga,Real Madrid,Rodrygo Silva de Goes,False,False
819d899a-f8bd-4405-a8dd-cea1b4b74ce8,2,Ball Recovery,3773565,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,False,False
e61b550a-1535-42b7-b1cf-6b5727caccfb,2,Ball Recovery,3749276,2003/2004,Premier League,Chelsea,John Terry,False,True
aa493e1c-1a6e-4b01-905c-4ad020b2803b,2,Ball Recovery,15986,2018/2019,La Liga,Girona,Juan Pedro Ramírez López,False,False
753cd275-97fc-4feb-a9c0-280c91667c84,2,Ball Recovery,3749276,2003/2004,Premier League,Chelsea,Wayne Bridge,False,False
b084473d-5f99-4f5d-9337-66d9f8a67d7c,2,Ball Recovery,303634,2019/2020,La Liga,Osasuna,José Manuel Arnáiz Díaz,False,False
7afcf857-1dbc-4cdc-a5c7-6d69fff0e638,2,Ball Recovery,3773672,2020/2021,La Liga,Barcelona,Pedro González López,False,False
c6ace142-f6d9-4e33-8a5d-88c0dcc9f5b2,2,Ball Recovery,3773477,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer,False,False
c9bd1be4-f7c7-41b0-b95f-d9182c32e214,2,Ball Recovery,3749358,2003/2004,Premier League,Middlesbrough,Stewart Downing,False,False
abb1f6bf-6469-4390-94e3-babdf865f4b1,2,Ball Recovery,15998,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,False,False
55ecb78c-4ed9-4618-b332-75bd8fec27d0,2,Ball Recovery,3749493,2003/2004,Premier League,Arsenal,Sylvain Wiltord,False,False
9ab88c88-fbf2-4c51-a756-f08e2a3ecd2f,2,Ball Recovery,3749192,2003/2004,Premier League,Arsenal,Robert Pirès,False,False
254b3c33-0d70-4d56-a4f0-fb12432c2d47,2,Ball Recovery,16086,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,False
6544a2fb-021d-46e0-9b21-3f9a7e43a564,2,Ball Recovery,3773387,2020/2021,La Liga,Levante UD,Mickaël Malsa,False,False
81107465-acb4-4c17-965e-8dcdb8237e05,2,Ball Recovery,3773547,2020/2021,La Liga,Osasuna,Raúl Rodríguez Navas,False,False
02d90c28-4e46-47eb-add9-30ba7767b206,2,Ball Recovery,16240,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False
ecf0b23d-3f39-45ea-b30e-da0817165f9c,2,Ball Recovery,303473,2019/2020,La Liga,Sevilla,Éver Maximiliano David Banega,False,False
03adcb2d-8118-4940-bd38-f2a9f7ef07a2,2,Ball Recovery,303493,2019/2020,La Liga,Athletic Club,Unai López Cabrera,False,False
4c4fb40c-c08b-4d51-b570-ee925bbbaa7a,2,Ball Recovery,3773386,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,False
90675359-1f3f-40cb-8b9f-e269f9b29f9f,2,Ball Recovery,16131,2018/2019,La Liga,Eibar,Papa Kouly Diop,False,False
980a8b63-6f9a-417f-8a58-19051d829fde,2,Ball Recovery,3749431,2003/2004,Premier League,Newcastle United,Aaron Hughes,False,False
7017fec4-60bb-4494-a9bd-e0a425b33a40,2,Ball Recovery,16190,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False
faf6c299-be34-4344-b370-6edd9a85dcd7,2,Ball Recovery,303479,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False
18fdcbca-349e-4920-b6a7-175008682b59,2,Ball Recovery,303610,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,False,False
e4a986d5-e977-40e6-a9f8-7db4ef7045d2,2,Ball Recovery,3749108,2003/2004,Premier League,Arsenal,Sylvain Wiltord,False,False
bf854850-56f4-4ed4-b1d0-01fe866fbda0,2,Ball Recovery,3773497,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,False
eff1b1d9-e371-4d63-a152-5efcd56f8c11,2,Ball Recovery,3773526,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma,False,False
5228ebb6-05d5-4349-b416-b08480fc584f,2,Ball Recovery,16317,2018/2019,La Liga,Eibar,Fabián Ariel Orellana Valenzuela,False,False
056bb445-e55e-4811-b582-149359635c14,2,Ball Recovery,3749133,2003/2004,Premier League,Arsenal,Ray Parlour,False,False
478ced79-06fe-4d11-814e-1e8ba891cfe7,2,Ball Recovery,3773597,2020/2021,La Liga,Real Sociedad,Alexander Isak,False,False
c7764a25-4555-46ca-baf1-4e758cfdf137,2,Ball Recovery,3749253,2003/2004,Premier League,Liverpool,El-Hadji Ousseynou Diouf,False,False
98c05411-c8b5-45f5-8139-ce361b7fb70a,2,Ball Recovery,3749465,2003/2004,Premier League,Blackburn Rovers,Michael Gray,False,False
